	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1
	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
pseudo_1019	0.43122353019856086	-8.540135379131176	5	5	0.45831698880978144	9.199871685911761	3	3	0.06922789994257114	10.690386139551478	5	5	0.48060599118998026	-3.2014862806200823	4	4
pseudo_102	0.4967496336347845	-5.932205352083283	4	4	0.3170528284492172	-1.2554578971103956	2	2	0.07799918418448411	-9.927231587218117	2	2			0	0
pseudo_1020	0.8568059146997855	-7.183646392755037	5	5	0.5665967691266467	8.192826414828934	3	3	0.7848272159006097	2.5788555074301875	4	4	0.8394225267808086	-3.272460531522514	3	3
pseudo_1021	0.7557199102954437	-6.012873191737576	5	5	0.7360411704975673	3.046877903204873	3	3	0.21503379758473107	4.27328605602745	4	4	0.4597952789439739	-0.16911317096977938	4	4
pseudo_1022	0.06829094817348771	-8.745160530703203	5	5	0.373396620574329	8.750011522798292	2	2	0.27882571727597283	3.636227015085739	3	3	0.5576734875072875	-1.7680484364221005	2	2
pseudo_1023	0.8911203398203431	-3.1212829471699504	5	5	0.9651678359385234	6.415260644367993	4	4	0.9331691045772861	-2.5312887071720036	5	5	0.8611413923233626	-6.728567784993571	4	4
pseudo_1024	0.26806140645512055	0.9021500540010345	5	5	1.0	5.322666128439827	5	5	0.869948956281305	-2.8730188334895814	5	5	0.9864941527484754	-3.53420567006132	4	4
pseudo_1025	0.49370142053879584	-1.2495624440759563	5	5	0.5571282006933561	8.996914509127627	4	4	0.8333786534067815	-2.5616064380453873	4	4	0.34323345256294346	-7.264453499393146	3	3
pseudo_1026	0.5055599097400094	-5.909857520291435	5	5	0.44481100323205125	2.244511558620996	3	3	0.4127285236643743	-2.985887176544134	4	4	0.9679674970160776	-6.478096057731818	2	2
pseudo_1027	0.12130752223237279	1.2441137491573118	5	5	0.34542600941399404	-0.919179051432991	5	5	0.33586193064577596	-9.853991741587722	5	5	0.6016365394766707	2.5159525209085247	2	2
pseudo_1028	0.8808724311047438	-5.5343552794823365	4	4	0.5482932847203043	3.3937514933001243	2	2	0.7438604628886205	2.6731544592920984	4	4	0.9115204920746716	-0.8694599330869414	3	3
pseudo_1029	0.2088011010974956	-1.0299191977377273	5	5	0.8084961328368158	9.028976020055515	5	5	0.631989721630215	-3.3273574676984694	4	4	0.3346003966137612	-7.992464355379124	4	4
pseudo_103	0.6676856230790653	-2.3598325865977294	5	5	0.10201113149276482	1.4474550943347044	4	4	0.01789492568015575	-10.384596734887333	4	4	0.34424439292855846	-8.412876807272989	1	1
pseudo_1030	0.10812579648224777	-8.837123800623443	4	4	0.07391191769201669	14.198361102301433	2	2	0.23132334001331323	4.116538033867465	3	3	0.9635050030421082	-6.140616938750042	3	3
pseudo_1031	0.8180402159925211	-7.935476985391122	9	9	0.414731583478002	10.034319203734041	6	6	0.6478661749768821	-3.2674092443364504	9	9	0.7676253661969922	-14.846087369400417	8	8
pseudo_1032	0.22739673778639058	-1.4602988930178868	5	5	0.3029828090388741	12.662099868374971	5	5	0.7044213525617156	-0.7538854667025833	5	5	0.08123385312419207	-8.362371753634989	4	4
pseudo_1033	0.9702197005574611	-5.203143070431165	5	5	0.258242294366153	4.754887216468089	4	4	0.029148894838375898	-9.736980566937829	3	3	0.15432610520732246	-17.22333713205704	1	1
pseudo_1034	0.9256399289237022	-4.694747401149617	5	5	0.49306782262246085	6.7103958635724945	3	3	0.11883761083138701	-8.693812112451687	3	3	0.03606217879203504	-17.448965916840024	2	2
pseudo_1035	0.8862042246935815	-4.9369129046435845	5	5	0.16374911722387264	11.932848957840811	4	4	0.2791764489454208	6.330711913744158	5	5	0.8840051722586065	-7.104247993779616	5	5
pseudo_1036	0.5628203135199947	-1.434727901365122	5	5	0.13203248668739673	12.475461511759804	5	5	0.4084620495048795	2.5616526515565843	5	5	0.2930556273369289	-8.484736037278473	5	5
pseudo_1037	0.9652592309289412	-4.164929155111257	5	5	0.8221864928668894	3.2576801818867884	3	3	0.6899037811414636	-2.979512642482654	3	3	0.7058159981702965	-3.1989436038909536	2	2
pseudo_1038	0.7248348109994187	-1.9289890428855234	4	4	0.653094606225717	2.3029174314725456	3	3	0.8896438386926945	0.38103896126622033	4	4	0.8190412486246205	-0.7460351188822282	3	3
pseudo_1039	0.38710731583902636	-4.5338638227228065	5	5	0.7086892841096155	5.398964653479376	4	4	0.6256347635862844	-3.364171231967384	4	4	0.9679674970160776	-2.27595376906035	2	2
pseudo_104	0.2973778213015936	0.5847475429991515	4	4	0.23836750553462438	-1.2945490460322333	4	4	0.16122100185521526	-9.465721362599126	4	4	0.775733637906725	2.393497348452521	1	1
pseudo_1040	0.6541583310256902	-5.199012277167815	5	5	0.23836750553462438	13.333084639273238	4	4	0.8403714335211089	-0.3034999318927951	4	4	0.3416929377351251	-14.660203378638775	5	5
pseudo_1041	0.8960406439005002	-2.268053123526953	5	5	0.8017966961132214	5.112450202792837	5	5	0.047383942289491034	-9.54706708178754	4	4	0.13549271670428376	-17.388631174877585	1	1
pseudo_1042	0.1030598777980849	-8.953612621730207	5	5	0.4194785119548996	5.89270432425685	2	2	0.19339897838816922	4.1419984734867965	3	3	0.6519751063056869	-1.1061490883250251	3	3
pseudo_1043	0.9305842931363861	-5.269791023490355	5	5	0.29085487661215514	7.10630124553002	3	3	0.6969736928599297	0.20428664863094173	4	4	0.7887013088790334	-4.6154916022420664	3	3
pseudo_1044	0.8665853779004002	-3.7049324215527393	5	5	0.6036337845565438	1.8056983691884854	4	4	0.6130083147314762	-1.6683576755657592	4	4	0.43284943323702774	-2.0123833297815863	4	4
pseudo_1045	0.9702196723212421	-5.41045689633673	5	5	0.5636638095829386	4.682160980429175	4	4	0.26972869161839497	-6.1794633150980145	3	3	0.5576734875072875	-7.27589640015653	2	2
pseudo_1046	0.3803131772306615	-6.842926167049821	5	5	0.37470328733451075	-0.5483041110154128	3	3	0.06801369690911599	4.324894943834636	5	5	0.0066455488121657325	4.453932641016621	4	4
pseudo_1047	0.9157599217929545	-4.785321339501006	5	5	0.15826829398608355	16.17152099341998	5	5	0.5221317094495321	0.6742145172936373	4	4	0.2123900450403613	-11.086951865956534	4	4
pseudo_1048	0.8684341997936984	-3.1350047832574934	9	9	0.4614655756915761	11.955181448362397	8	8	0.7803576582856935	-4.228927413995345	8	8	0.2813125792295569	-11.698723044407835	7	7
pseudo_1049	0.6055497578684996	-5.228677016602201	5	5	0.6052347830947278	2.541277679442066	3	3	0.49072445807271226	-5.459663337709675	3	3	0.9679674970160776	-6.3445658930644	2	2
pseudo_105	0.44038496555217155	-7.8623084045719365	5	5	0.14830528595037984	18.018313819138346	5	5	0.565182331322907	1.0287930329686048	3	3	0.19630127950364495	-13.350956453040487	4	4
pseudo_1050	0.07116614961493181	2.0249964605221127	5	5	0.1055199054086469	1.3619324924929248	5	5	0.30854528871506803	-3.5694043980784067	5	5	0.48060599118998026	-0.4633086737843775	4	4
pseudo_1051	0.4079296924520588	0.2569321367580964	5	5	0.134268617438573	1.726145941498795	5	5	0.5202802055752793	-6.286306671416906	5	5	0.15606662171948552	0.6240335955221082	3	3
pseudo_1052	0.4079296924520588	-1.4938487434314822	5	5	0.6777864878276266	11.369061645229102	5	5	0.7584777494245712	-2.668996336132461	5	5	0.7137900768594891	-8.866517074876906	4	4
pseudo_1053	0.49763763251056903	-5.302567594845271	5	5	0.6588167803021429	6.544523876388766	4	4	0.030745645975857955	7.623611928288344	5	5	0.12995541298306518	0.6038887905384867	5	5
pseudo_1054	0.5840030858686087	-6.099783649115402	5	5	0.7615923499947073	3.0217576904132897	3	3	0.8398513384489055	-2.1711195037316866	3	3	0.6820940333450014	-1.3399889081936749	2	2
pseudo_1055	0.027184810753149977	-9.295232413402537	5	5	0.05084761005225255	15.330750646460459	2	2	0.024855151515502192	7.80513523437351	3	3	0.9947846469098508	-3.735266934590399	3	3
pseudo_1056	0.13053982495031868	-8.95272973403641	5	5	0.8630400426959824	1.2970973221138107	2	2	0.046301514633948396	10.71127156374528	5	5	0.03434581761523362	3.943045647402015	4	4
pseudo_1057	0.5968883568744728	-2.10188338744552	5	5	0.24225350841890403	1.5864106265062705	4	4	0.50482407658825	-3.1607352680753524	4	4	0.7686482492938345	-0.6975244919694704	3	3
pseudo_1058	0.955342515600996	-4.817751067138238	5	5	0.9447925407247523	12.20928499353658	5	5	0.026221193198685832	-9.807866764140124	3	3	0.056979340267340264	-16.899907048829746	2	2
pseudo_1059	0.10045731932637995	-1.3746915005708698	5	5	0.2496330100144285	4.089335818403257	5	5	0.8762404736150807	-0.07870216153388254	5	5	0.3346003966137612	0.6981569903888071	4	4
pseudo_106	0.5502911856779946	-3.5473787813331903	5	5	0.08355008047033366	-1.6936556490372776	3	3	0.10263441156702371	-6.894010983677028	3	3	0.8463946870481434	2.312477550568766	1	1
pseudo_1060	0.6230390885826944	-4.657867295751021	5	5	0.8271582915209736	6.215273074586851	4	4	0.08669322200928542	4.909217759054402	5	5	0.6616171062253882	-3.0387351593013037	5	5
pseudo_1061	0.822760004981562	-8.875977116128851	5	5	0.9820703590691865	5.630844910049748	3	3	0.44007703668129705	3.1862555868191382	3	3	0.9635050030421082	-0.8733298488508439	3	3
pseudo_1062	0.4294051525609379	-1.028051516980361	5	5	0.9172713294120071	5.1375432677594155	5	5	0.37319969251292207	-3.5856368607094193	5	5	0.9041086739579434	-2.236022818526215	2	2
pseudo_1063	0.33795838536770506	-8.296731892208522	5	5	0.7107786755206931	7.75575416177264	3	3	0.6975555073053217	-2.724753863323201	3	3	0.46013351195390617	-9.317972239214319	3	3
pseudo_1064	0.5968883568744728	-8.74439496090402	5	5	0.5032902174367295	-0.7517478243415754	2	2	0.8723843646795518	0.13453243779832777	3	3	0.4454669683385002	2.8588810046539415	2	2
pseudo_1065	0.4666206632004828	-5.8567420084768935	5	5	0.29893782099477084	17.100871525674105	5	5	0.7574420702180449	-3.175178282600261	4	4	0.0476399359759143	-11.553382732905911	3	3
pseudo_1066	0.17695158792034082	-8.607897466516937	5	5	0.17844967256429844	10.28092112927216	2	2	0.3588426240561221	4.46186132130644	4	4	0.739198500347517	-7.11749292656781	4	4
pseudo_1067	0.6271287796301317	-8.599312566184212	10	10	0.8161773436886209	12.124786811847727	6	6	0.6547008772827623	2.1510611624420495	6	6	0.9161436363567169	-7.54081200811886	6	6
pseudo_1068	0.298760737539137	-8.86745440659753	5	5	0.7960645047447044	4.603081031649188	3	3	0.7915770994846889	0.17754828300315761	3	3	0.32321315799713723	-0.4811884351786744	2	2
pseudo_1069	0.8616928661629792	-7.33297258688242	5	5	0.06542250397418507	-2.364946990158546	2	2	0.3138905794484643	4.022598078631796	4	4	0.02581695853595987	4.007495658676682	3	3
pseudo_107	1.0	-4.96375868306644	5	5	0.7530448034391494	2.3780815274095137	3	3	0.7642613605846441	-2.337575081005515	4	4	0.980777192385471	-2.4219916157524346	2	2
pseudo_1070	0.26007903793010556	-8.084795187458848	5	5	0.5590134710819445	9.061527182631702	3	3	0.8436414558952807	-0.28453431511230765	2	2	0.3991102364563004	-7.619829509774861	3	3
pseudo_1071	0.2867794653066349	-9.071831766760342	10	10	0.2594291259404897	1.7890173734030324	7	7	0.6183603217605302	-3.5523717495060914	8	8	0.45958463067540034	-0.3094206789024927	5	5
pseudo_1072	0.6904710477780982	-4.842125252937269	5	5	0.06701414294368264	-1.6508414728605387	3	3	0.8194330960654139	-0.16795923066210836	4	4	0.24728688575955604	2.877573569427888	3	3
pseudo_1073	0.4628204168662545	-3.852669341661214	5	5	0.2707041929325874	9.049563306378253	4	4	0.7917168149173295	0.4521588849270797	4	4	0.35770445094096925	-8.319831397879307	4	4
pseudo_1074	0.8130907252982476	-4.584443568446834	5	5	0.9806445457560294	7.118434651668127	4	4	0.5151110157611798	3.096284378471985	5	5	0.5997471149170961	-2.609998514084091	4	4
pseudo_1075	0.15509717267239564	-9.18182922166894	5	5	0.8397132531802258	6.135156947159118	3	3	0.9958656745191315	-2.143444049182145	3	3	0.4728154766755992	-7.92219888151024	1	1
pseudo_1076	0.9706360206587213	-8.304565875943355	9	9	0.6419753714965648	10.784018015838347	8	8	0.23013633252583499	3.502720231027961	8	8	0.9426801010511117	-6.125153150259259	3	3
pseudo_1077	0.30458513005889	-8.20044882795358	5	5	0.9641497708737391	5.036093753387749	3	3	0.6521322862776109	0.338073224703467	3	3	0.5432560717039489	-3.1275919173812965	3	3
pseudo_1078	0.37026036257979356	-5.7842056681899985	5	5	0.11258984965888019	12.337726554938792	4	4	0.6460733503006777	4.1995133216646705	5	5	0.5385241945222166	-10.569924844255935	4	4
pseudo_1079	0.8911203398203431	-2.4382328438534966	5	5	0.8120701353897801	2.490931197980011	4	4	0.9180048929977268	-2.603003842538438	4	4	0.9218943098203574	-1.0052939728342303	3	3
pseudo_108	0.6996657919968424	-6.613933756878995	5	5	0.5702361423665083	5.669614406573918	4	4	0.7169387434419567	1.2270388439941153	4	4	0.40646057631660515	0.2816262487341004	3	3
pseudo_1080	0.3522635025267936	-8.504643775872463	5	5	0.13889686775547208	15.626179792537108	4	4	0.7677242252264775	0.4893758299689301	3	3	0.15228742953988064	-10.550442946753208	3	3
pseudo_1081	0.8421783031676309	-5.187280654376047	5	5	0.7970514415009561	9.410179352115263	4	4	0.030715394856466783	-9.76980963054737	3	3	0.056979340267340264	-16.907912165578736	2	2
pseudo_1082	0.8082666173373514	-4.840168421461651	5	5	0.6612191297896182	2.246736221896055	3	3	0.30735799168467126	-6.136423821265653	3	3	0.6732972110798485	-7.236457402209497	1	1
pseudo_1083	0.9256399289237022	-8.095447314752434	5	5	0.6052347830947278	4.428102843320654	3	3	0.31728392579298303	-3.9604373759451224	3	3	0.8108715104888315	-6.2529818865800095	1	1
pseudo_1084	0.01898932190499689	2.530753725065047	5	5	0.5855301570288951	4.803928271474063	5	5	0.30854528871506803	-6.552067927599854	5	5	0.5091336854681567	-7.395444378327475	4	4
pseudo_1085	0.847048385969405	-5.874479533973925	5	5	0.38077936234642007	2.3683264014227436	3	3	0.42188635184047385	-5.61283833841108	3	3	0.592248584549449	-7.615502036551189	1	1
pseudo_1086	0.7368748901163954	-2.375809768071226	5	5	0.19850423358211944	1.1117237545153256	4	4	0.5734018581617215	1.0058737331003733	5	5	0.055767234750508515	1.1543733630955713	4	4
pseudo_1087	0.8227600711155665	-5.624760025938912	5	5	0.43468535458993085	9.76778015888039	4	4	0.3325625828659813	-6.095489058395876	3	3	0.18510478485867088	-12.257631881635774	2	2
pseudo_1088	0.6035557938679386	-1.890429701917361	4	4	0.6210138228290025	3.320541680143959	3	3	0.9607315350260196	-0.0860274801721973	4	4	0.8804963658850083	-0.9591813668452088	3	3
pseudo_1089	0.5256524127204181	-1.71395409136525	5	5	0.5441687725618416	2.025215194605868	4	4	0.28877919207998903	-5.700273143372279	4	4	0.5257612504335041	-1.4452252753720778	2	2
pseudo_109	0.06460658832829641	1.52545203768775	5	5	0.46716487000708506	2.0413135716363957	5	5	0.48466511480231	-5.6272993659706865	5	5	0.9322814328926539	-1.0685953701514659	3	3
pseudo_1090	0.5297193655755803	-4.325957471918792	5	5	0.12549702393359616	15.749671335685493	5	5	0.9395211054171048	-3.3324683982575944	5	5	0.033397658671896736	-11.751415249156016	4	4
pseudo_1091	0.6950628133357115	-5.545442915063027	5	5	0.23227424313204015	17.19027500671044	5	5	0.35906466075278975	-5.892696888619873	3	3	0.17387016604784034	-17.114514663269556	4	4
pseudo_1092	0.1369917036827725	-1.1997905322798188	5	5	0.7231827651624472	8.96071345343411	4	4	0.67721633403525	-3.092338602804608	4	4	0.3991102364563004	-7.1220499772164345	3	3
pseudo_1093	0.7604544661741253	-7.490161716262487	5	5	0.5145769424974942	7.640179552869927	3	3	0.8236832557969926	0.07572008469077951	3	3	0.9041086739579434	-4.897039351914511	2	2
pseudo_1094	0.37026036257979356	-8.548710590003092	5	5	0.38691557268187815	9.862578547261547	3	3	0.3178363582060162	2.274555753468453	2	2	0.9947846469098508	-6.079190630148026	3	3
pseudo_1095	0.19559577018036878	-1.6643740730596612	5	5	0.41776076799471207	2.212186748088652	4	4	0.9904417668017985	-2.440557592927999	5	5	0.4597952789439739	-2.8398826446042875	4	4
pseudo_1096	0.06642773013629757	1.542740425852957	5	5	0.3680038756723122	-1.1914106367183048	5	5	0.11843849334438071	-10.55774925938262	5	5	0.6128668279862757	2.4124135209786353	2	2
pseudo_1097	0.9256399289237022	-3.1544262879272105	5	5	0.5313610007096	2.0946993850529236	4	4	0.21836393856434388	-6.278918776607558	4	4	0.8033785783179226	-2.754444075795346	2	2
pseudo_1098	0.505559506009116	-2.4139187609235644	5	5	0.7161941739108411	9.437083541212823	5	5	0.5163287936122332	1.0049433196032098	4	4	0.9959860008988071	-7.021694976625825	5	5
pseudo_1099	0.7368748901163954	-1.3503517711078574	5	5	0.42081779746788806	8.79550539596257	5	5	0.4747375370464101	0.393514576509485	5	5	0.9325480838395456	-4.31586685326178	4	4
pseudo_11	0.69966552095659	-7.7041113168549265	5	5	0.7960645047447044	8.580237895245629	3	3	0.9628043867871149	-0.019762971366995136	3	3	0.5964875598285619	-7.028741392232857	3	3
pseudo_110	0.5712488369973434	-4.9653931972658345	5	5	0.9194471539626119	5.357855666817943	3	3	0.7645632383673339	3.3134944267313347	5	5	0.8700175836875019	-4.110507138155774	4	4
pseudo_1100	0.6274453802906375	-5.501593820513359	5	5	0.03369248470456494	-1.9835789235796135	3	3	0.6837782977108431	0.3745643898665016	4	4	0.044780300492739566	3.8373498977597342	3	3
pseudo_1101	0.5670270701891695	-5.380652849155985	5	5	0.543996372783599	5.8952809866605405	3	3	0.20526333095266647	4.053723277322081	4	4	0.8258225494017511	-3.5997019734169577	4	4
pseudo_1102	0.6274453802906375	-0.27002368310644026	5	5	0.1853834443760528	10.85254469217154	5	5	0.6808489527641138	-4.822562542616356	5	5	0.20023719557846564	-11.529059866780827	4	4
pseudo_1103	0.1140108638575509	-9.061948291056119	5	5	0.3237739636801802	-1.1077382024010927	2	2	0.23916986023214415	-5.65021659762166	2	2	0.8642788766016822	2.2424375012266813	1	1
pseudo_1104	0.9950354958272145	-4.002808289545388	5	5	0.892738233639482	2.628558777931726	3	3	0.9710659366216815	-2.307739525245531	3	3	0.9296011428204549	-1.455120571742095	2	2
pseudo_1105	0.735631054291282	-9.370418880531524	10	10	0.6035947233697814	15.884117663026009	8	8	0.05604918493611684	-3.8542032631281518	7	7	0.2965382321620964	-13.440692490156863	4	4
pseudo_1106	0.13053997090214942	-0.17762726918280736	5	5	0.6714626187770383	7.618248253880972	5	5	0.3398876957107806	-3.96547273617694	5	5	0.9426801010511117	-6.176594868091576	3	3
pseudo_1107	0.542015056285634	-6.293897144322345	5	5	0.5313610007096	7.309745471957011	4	4	0.7677242252264775	-1.5820804960961912	3	3	0.7786563583951011	-3.9834907418656846	3	3
pseudo_1108	0.74627843135579	-5.244443674925634	5	5	0.8573198588050641	2.6974987701567805	3	3	0.40764025984192076	3.3039125027833123	4	4	0.4666755734073169	-0.2541067619983644	4	4
pseudo_1109	0.9652591979949745	-4.875155687544424	5	5	0.16606719143003235	16.8365703567547	5	5	0.7236377893443331	0.4516646564644245	4	4	0.16339957667531513	-11.041049744534172	4	4
pseudo_111	0.12280962196639651	-7.974673780979077	5	5	0.036615550431242254	14.956236285031721	3	3	0.05951325513432693	8.959033244023113	4	4	0.9505078957613733	-7.572293919148488	4	4
pseudo_1110	0.36037427628796137	-9.219817497791853	5	5	0.9820703590691865	5.518152014084837	3	3	0.17219990294388032	6.536600792236082	4	4	0.28114911130345055	0.10116145982718638	4	4
pseudo_1111	0.3837010404022754	0.22884052703315097	5	5	0.6714626187770383	6.433313539900969	5	5	0.14061359473214521	2.432307070475867	5	5	0.4474612647863091	-3.5423081395970613	5	5
pseudo_1112	0.23222470616172075	-7.388065666243253	5	5	0.1209826775200991	9.847877287624643	3	3	0.22427483026538508	2.2428649371070746	2	2	0.4761670154210649	-7.280604081659092	3	3
pseudo_1113	0.6580408704301897	-4.7338430315858	4	4	0.4696963763709566	13.78195293151385	4	4	0.11826171351849389	6.771873023742015	4	4	0.7137900768594891	-5.438820433392071	4	4
pseudo_1114	0.5607224493758466	-6.205914095337317	5	5	0.759843249062373	9.354677660599915	4	4	0.6969736928599297	-2.773840495753973	4	4	0.34737795093212276	-7.851923013714657	2	2
pseudo_1115	0.19775308320482798	-1.3232101937060463	5	5	0.44107483050639085	12.27600286132486	5	5	0.5105594943611125	0.8439764457397368	4	4	0.7742984561044359	-10.77348255181351	5	5
