index,epsilon,pvalue,gene,product
MMP27,6.668506666666666,0.15985211748360506,MMP27,5.31000920125896
LCN2,6.9806833333333325,0.17535550346283935,LCN2,5.277959238949247
RIPK3,6.755269999999999,0.1655299201947933,RIPK3,5.276700107536152
TACR1,6.7353,0.1655299201947933,TACR1,5.2611010713544015
UBA1,6.860791666666666,0.1716896399173221,UBA1,5.250261371648129
GMDS,6.709075666666666,0.16569135519506428,GMDS,5.237776378880042
RABGGTA,6.223706666666666,0.14434496236070676,RABGGTA,5.2316376693785385
FOLR2,6.197356666666666,0.14434496236070676,FOLR2,5.209487902371291
NTC_1972,8.453836666666666,0.24302099120945375,NTC,5.193667072336063
NTC_713,8.100383333333333,0.22868102137037205,NTC,5.190481630051446
GSTA3,7.082233333333333,0.1856097972077464,GSTA3,5.179939112608602
HIPK1,6.835466666666666,0.17535550346283935,HIPK1,5.168163734571776
NTC_1230,8.868016666666666,0.2631074737748075,NTC,5.142268582195794
LYZ,6.832446666666666,0.17784898828699147,LYZ,5.12398381908625
FARSA,6.228856666666666,0.1520703096460148,FARSA,5.0949280036390725
TWF1,6.781850666666666,0.17784898828699147,TWF1,5.086039419669962
NTC_1767,8.045583333333333,0.23339250056869476,NTC,5.08410952908768
BRSK1,6.309636666666666,0.15985211748360506,BRSK1,5.024247621146701
NTC_1297,6.2780466666666666,0.15870759330131579,NTC,5.01868490781464
CYB5B,6.825878666666666,0.18417134841660276,CYB5B,5.015505012052857
DGUOK,6.821541666666667,0.18417134841660276,DGUOK,5.012318280160962
NTC_333,3.460153333333333,0.03601104260100494,NTC,4.994953840583526
CDKN2C,5.985029999999999,0.14713012563251374,CDKN2C,4.981330858179127
PAK3,5.918316666666666,0.14434496236070676,PAK3,4.974927333653926
NTC_658,3.2600033333333323,0.030042908902389483,NTC,4.962566216464285
DUSP19,6.8933116666666665,0.190658595842763,DUSP19,4.961417022320863
MTMR10,6.889611666666666,0.190658595842763,MTMR10,4.958753970964669
PPA1,5.639056666666666,0.13296676387296263,PPA1,4.941262318821041
CDK18,6.809504666666666,0.190658595842763,CDK18,4.901097469615841
TFPI,7.167563333333333,0.20743630276251135,TFPI,4.896271723802039
CD33,6.779891666666666,0.190658595842763,CD33,4.879783702099359
SIGLEC7,7.247813333333332,0.21317283447313318,SIGLEC7,4.865226176235494
DUSP7,7.0236616666666665,0.20413486757133825,DUSP7,4.846908169647243
SIRPA,7.216216666666666,0.21317283447313318,SIRPA,4.84401634056803
DRD5,7.004911666666667,0.20413486757133825,DRD5,4.8339691169858385
LRAT,6.853101666666666,0.19731252947760647,LRAT,4.830376746075544
SCN4A,5.895436666666666,0.1520703096460148,SCN4A,4.822205257574919
DUSP27,5.886286666666666,0.1520703096460148,DUSP27,4.814720964111759
NTC_1205,7.835183333333333,0.24302099120945375,NTC,4.813593553859725
NTC_2008,8.17895,0.2579815697082657,NTC,4.81258675814975
ADRA2A,5.850296666666666,0.1520703096460148,ADRA2A,4.78528274315666
NDUFS8,6.909071666666666,0.20413486757133825,NDUFS8,4.767831580608826
NARS2,5.908356666666666,0.1561244699213053,NARS2,4.765261130762133
PYGM,6.888021666666666,0.20413486757133825,PYGM,4.753305337487623
OPRM1,6.086821666666666,0.16569135519506428,OPRM1,4.751982587783491
MYLK2,6.876206666666667,0.20413486757133825,MYLK2,4.745152009103918
MCCC1,6.829296666666666,0.20413486757133825,MCCC1,4.712780224552105
SLC16A3,6.820427166666666,0.20413486757133825,SLC16A3,4.706659535081155
CD86,7.185549999999999,0.2219903117318196,CD86,4.696949574988553
ITGAL,6.4404216666666665,0.190658595842763,ITGAL,4.635452338886574
GCAT,6.65607,0.20181260257884093,GCAT,4.626312881254749
TPSB2,6.261486666666666,0.18417134841660276,TPSB2,4.600802225349958
CALM3,6.218111666666666,0.18417134841660276,CALM3,4.568931232541345
CFB,7.137183333333333,0.23106732231494476,CFB,4.5411147477304405
VRK2,7.136383333333333,0.23106732231494476,VRK2,4.54060573855574
NTC_2069,4.242353333333332,0.08523720316889372,NTC,4.53664881586423
CD46,7.251783333333333,0.23726287353716924,CD46,4.530698225604866
NTC_2146,7.061716666666666,0.22868102137037205,NTC,4.5249353180768965
LRRK2,7.208203333333333,0.23726287353716924,LRRK2,4.503470739675401
SPTBN1,7.1166366666666665,0.23313958216867903,SPTBN1,4.500447063635902
GSK3B,6.939721666666666,0.22562819699107795,GSK3B,4.487270019637581
KALRN,6.926235166666666,0.22562819699107795,KALRN,4.478549559361699
MLKL,6.920344166666666,0.22562819699107795,MLKL,4.474740399721672
CPS1,7.227053333333333,0.24040363140654242,CPS1,4.473972238946427
STK35,7.271446666666666,0.24357488805323435,STK35,4.46006897881804
NTC_0,3.0762899999999997,0.03601104260100494,NTC,4.440822434723133
CRP,6.8511,0.22498759537262103,CRP,4.438426393201934
NGF,6.1597566666666665,0.190658595842763,NGF,4.433445498647035
NTC_1632,6.7259166666666665,0.21946209759299762,NTC,4.429960942633336
ACVR1C,6.836846666666666,0.22562819699107795,ACVR1C,4.420750362878501
TPSAB1,7.1807799999999995,0.24357488805323435,TPSAB1,4.404456993204975
NTC_1997,3.6036866666666665,0.06029390103169052,NTC,4.395512543977531
