	lower	lower	lower	lower	upper	upper	upper	upper
pseudo_407	0.03384595715388939	-1.9641204747698058	5	5	0.7372052437174912	-3.300721735207159	5	5
pseudo_408	0.6995329331934781	3.56613531288997	2	2	0.7827943880091204	-0.5767228728605651	2	2
pseudo_409	0.9643471896271987	-0.036574640168272055	1	1	0.25435887577417904	1.6399246081532557	1	1
pseudo_41	0.2904766979343656	1.5438937228813543	4	4	0.10254108328855689	-9.744281946999342	4	4
pseudo_410	0.8987093483998948	5.232946582856926	4	4	0.48213500906045337	-5.68086813553298	4	4
pseudo_411	0.6421344536862842	-0.3912322861429778	2	2	0.8810372211357613	-3.4512068795901247	2	2
pseudo_412	0.4773380427055237	6.672231387048233	5	5	0.17011499465746405	-9.088932480981486	5	5
pseudo_413	0.77788590974574	2.8992821359836576	3	3	0.938679567126398	-2.4881262955039163	3	3
pseudo_414	0.2232043428842122	6.381732764442017	3	3	0.6910212822201471	0.3486895821275704	3	3
pseudo_415	0.4735183663543777	-0.7845702337589415	2	2	0.5132704401927461	-4.6759502746162225	2	2
pseudo_416	0.7112350180446727	0.5508050129042008	2	2	0.12073864539342938	1.5729248262921367	2	2
pseudo_417	0.8539204800443443	1.9811690627053398	6	6	0.743047178516542	-9.154205446463669	6	6
pseudo_418	0.15815274013885017	1.8246861724301997	5	5	0.10985869562569302	-9.445825724368454	5	5
pseudo_419	0.46507832316258924	10.486364134126353	8	8	0.760102970268141	-9.227001538039763	8	8
pseudo_42	0.7467417269274196	4.207152996771895	2	2	0.5337790800446239	-4.3559689928821355	2	2
pseudo_420	0.4046170516486274	6.81079224749607	3	3	0.34928526832606266	-5.79957404453804	3	3
pseudo_421	0.9811480173440964	4.01567401900301	2	2	0.7707206272513105	-4.175883680634507	2	2
pseudo_422	0.5131753215067887	2.113501748249796	3	3	0.03899145858374165	-9.460393606111255	3	3
pseudo_423	0.14630173992440274	10.984403262749304	1	1	0.516896830695802	-8.312260733395522	1	1
pseudo_424	0.5136224402144198	5.538338084191591	8	8	0.08543524926831707	-9.89725521645652	8	8
pseudo_425	0.27578552776006304	-0.9390715651935141	3	3	0.37632376895680564	-5.743453935033631	3	3
pseudo_426	0.04458798971986892	-2.0398649293612934	2	2	0.5234732311436927	-4.699169214999087	2	2
pseudo_427	0.6648619641725676	4.362988769660793	2	2	0.8810372211357613	0.17990366033055358	2	2
pseudo_428	0.5034229919736972	5.547318612417492	6	6	0.2634887618189893	-9.68884231588527	6	6
pseudo_429	0.22815990815042086	5.843423025177947	2	2	0.7587021685204839	-3.135593725992036	2	2
pseudo_43	0.7976173369272378	2.826446248058159	3	3	0.1622470379244345	-6.3770610160061905	3	3
pseudo_430	0.6301643374705801	-0.12180441424516175	4	4	0.7692738389393025	-4.884997087026396	4	4
pseudo_431	0.5872591303419543	2.229286366047589	5	5	0.34845789557922413	-9.915175428702007	5	5
pseudo_432	0.9338384395476218	2.582888921104576	4	4	0.2707435294471149	-8.71392561200426	4	4
pseudo_433	0.35535612168643926	1.9634104478361316	4	4	0.17511960807608284	-6.7686560832424325	4	4
pseudo_434	0.21361189200251973	-1.224963047301756	3	3	0.2872415035257284	-5.988796096220967	3	3
pseudo_435	0.7195915739470362	2.3380052238525946	3	3	0.31110500716922107	-4.71025130998867	3	3
pseudo_436	0.6459772262645747	-0.23823362612930885	4	4	0.050742104590847395	2.324405479109813	4	4
pseudo_437	0.6498372020499537	5.874702904169229	5	5	0.03730367731222271	-9.6312654727427	5	5
pseudo_438	0.4832948377607639	4.619834655168595	2	2	0.6534580244641217	-0.34884884187523857	2	2
pseudo_439	0.6534580244641217	-0.5490691206712102	2	2	0.8315867888149642	-3.3195003801512555	2	2
pseudo_44	0.24021486347463816	7.140805316494782	5	5	0.31886061483211536	-2.1149407633783124	5	5
pseudo_440	0.9081325431775695	3.2009028112947107	3	3	0.581408405452535	-5.344245673119642	3	3
pseudo_441	0.20501771275674419	8.376102720937746	4	4	0.3218500317538018	-1.0009105566197904	4	4
pseudo_442	0.9821691428426891	-0.011189321748357628	1	1	0.2935215095172843	1.5838098838165797	1	1
pseudo_443	0.5049490766008549	5.771844607173833	3	3	0.5131753215067887	0.5372315257733561	3	3
pseudo_444			0	0			0	0
pseudo_445	0.583754569978568	3.9340585102637617	4	4	0.8899552824280113	-2.7772937415409817	4	4
pseudo_446	0.7348419757547078	-0.3502261317739199	2	2	0.7949206956830592	0.28169968645795795	2	2
pseudo_447	0.39601437678611273	1.812088871575435	5	5	0.7003091513166854	-5.244368440494323	5	5
pseudo_448	0.581408405452535	5.82758573987912	3	3	0.6910212822201471	-2.910502456028776	3	3
pseudo_449	0.7292051126577086	5.723948090322431	3	3	0.5467648189425076	-5.375709871109606	3	3
pseudo_45	0.17801555158569027	-1.4273533358373989	2	2	0.032798151853047255	-10.093388214609867	2	2
pseudo_450	0.6780816007849325	2.1088404480892096	4	4	0.6459772262645747	0.4324205275322537	4	4
pseudo_451	0.27578552776006304	-0.9660739363094096	3	3	0.34928526832606266	-1.6362822754973567	3	3
pseudo_452	0.11770798213514376	-2.315942272827588	1	1	0.2833710752863259	-9.18922769245392	1	1
pseudo_453	0.9309560254130228	3.8117380843392246	2	2	0.943486125521797	-3.7467555398042096	2	2
pseudo_454	0.8724883884492399	2.9981681099520627	4	4	0.3496239504081101	-9.390390655922708	4	4
pseudo_455	0.5317146122276188	5.943813916279804	4	4	0.9690968673228204	-4.873857332574488	4	4
pseudo_456	0.70763528056557	5.854025949371754	5	5	0.24820939405881126	-1.861818264223837	5	5
pseudo_457	0.4417235445259694	-1.2013425229567833	4	4	0.9779236295852703	-5.470943434702453	4	4
pseudo_458	0.857543272629919	2.762623801005543	3	3	0.5298347942712703	-5.04831627364941	3	3
pseudo_459	0.45708667791105984	3.2805168703162972	3	3	0.9590973165597236	-4.391863296581726	3	3
pseudo_46	0.10345223120123519	7.12386929238713	3	3	0.7976173369272378	-2.0819489060995227	3	3
pseudo_460	0.5178477734880669	9.121358840710835	9	9	0.9305196961511052	-9.150525181001692	9	9
pseudo_461	0.14860212730876332	-1.6309709788141677	4	4	0.5686461851932001	-2.0255738156099294	4	4
pseudo_462	0.7348419757547078	3.686973636543671	2	2	0.8070967570385119	-3.528704870553408	2	2
pseudo_463	0.02845271001410905	10.135927170533426	5	5	1.0	-4.949305982378683	5	5
pseudo_464	0.24055279390476536	9.083188626331129	2	2	0.5132704401927461	0.7228855114322656	2	2
pseudo_465	0.6170453216111395	2.227873710555857	3	3	0.34928526832606266	0.8480060385082634	3	3
pseudo_466	0.316472982588602	1.82991491645158	4	4	0.03046720559444568	-9.783546494883423	4	4
pseudo_467	0.7714002203091461	-0.4624058536702176	1	1	0.7039885148125664	0.5766991194593432	1	1
pseudo_468	0.42664900025009844	6.2321446934750995	3	3	0.6170453216111395	-2.9907550105936367	3	3
pseudo_469	0.7190430278067974	3.7131410043450557	4	4	0.38489867148016654	-1.1860779751195025	4	4
pseudo_47			0	0			0	0
pseudo_470	0.9795419345200578	3.1219330627528064	3	3	0.13358156562690746	1.2244933888781908	3	3
pseudo_471	0.07683043050221129	9.675971336751514	3	3	0.6910212822201471	-3.021381075970091	3	3
pseudo_472	0.37632376895680564	1.2586655053992395	3	3	0.6170453216111395	-2.1993330350176348	3	3
pseudo_473	0.6648619641725676	-0.506809504328376	2	2	0.17801555158569027	1.3554009092792376	2	2
pseudo_474	0.8204924050072138	6.3115327860108925	4	4	0.18963477493146974	-9.146252979098081	4	4
pseudo_475	0.3298374586338735	-0.8058705120600015	3	3	0.7976173369272378	-2.2680130398624487	3	3
pseudo_476	0.17866822184674203	6.861809290131062	4	4	0.33278196831796714	-1.5001758315067104	4	4
pseudo_477	0.09533284553851082	0.6911293817267866	5	5	0.309372708332736	-1.9745234283926854	5	5
pseudo_478	0.817478933088828	-0.25950824384095306	3	3	0.4341455934714077	-1.859460498401879	3	3
pseudo_479	0.18963477493146974	9.332752658010772	4	4	0.6223203939158157	-3.108602682422438	4	4
pseudo_48	0.6009230714720388	6.009874656834714	5	5	0.46518904062362043	-8.394388111385043	5	5
pseudo_480	0.369128286167946	2.067042047629879	5	5	0.8358102806211967	-2.6084143334464716	5	5
pseudo_481	0.18227005539953733	1.7304664540441408	4	4	0.11220000976001827	-9.58116436390654	4	4
pseudo_482	0.6722130506777154	3.5783284495199026	3	3	0.31726960741850796	-0.8244178718438508	3	3
pseudo_483	0.23628741564343947	10.3160586930409	5	5	0.7223684202083942	-8.386312174215588	5	5
pseudo_484	0.2538191244113619	-1.004472285762916	3	3	0.14383385829413525	-7.597538932282547	3	3
pseudo_485	0.6910212822201471	5.062162813709787	3	3	0.8474884623710603	-2.2746647090333267	3	3
pseudo_486	0.5991067732661075	-0.5313440352294609	3	3	0.6080465581711534	-3.0558672539482923	3	3
pseudo_487	0.5298347942712703	3.4787364108972043	3	3	0.05286022354376486	2.0669576944915073	3	3
pseudo_488	0.9897701264791506	2.695750017345514	3	3	0.12390403847852342	-6.486442864982649	3	3
pseudo_489	0.3188613372181115	10.331762984343474	5	5	0.9213819296189663	-2.5193286109604913	5	5
pseudo_49	0.581408405452535	5.912090603889194	3	3	0.5639584801257445	0.48391217824416044	3	3
pseudo_490	0.5172899513225464	1.9206106626472188	4	4	0.8899552824280113	-2.6345672344086033	4	4
pseudo_491	0.9449218128859289	5.67350338126695	5	5	0.37441268682542606	0.6699844627878866	5	5
pseudo_492	0.11776244680974247	7.086851491783402	3	3	0.23816456824747367	1.4960844435468426	3	3
pseudo_493	0.9488842462233943	3.0185053013454812	3	3	0.31110500716922107	-8.047437754037785	3	3
pseudo_494	0.4222680711824055	2.2678283372130656	4	4	0.3218500317538018	-6.35408161018067	4	4
pseudo_495	0.9213818126439453	5.5314383235791444	5	5	0.10135740134323051	-8.851555502115339	5	5
pseudo_496	0.5990473195523243	5.6015165781621254	4	4	0.18227005539953733	1.6914275057099406	4	4
pseudo_497	0.6170453216111395	5.9332674945945945	3	3	0.45708667791105984	0.5807834874151235	3	3
pseudo_498	0.4341455934714077	-0.7317199338348246	3	3	0.857543272629919	-4.917305789839067	3	3
pseudo_499	0.3909825254655226	6.144033627826983	4	4	0.38489867148016654	-5.518904567038688	4	4
pseudo_5	0.6548819073141599	-0.7757752387177863	1	1	0.8405846234272769	-0.5829714678863462	1	1
pseudo_50	0.6181547782535057	2.4551793097753096	6	6	0.605554125898614	-8.781343423978624	6	6
pseudo_500	0.6086679030307207	4.090464658301274	2	2	0.7467417269274196	-3.6377919715248876	2	2
pseudo_501	0.8550834429594527	5.145050027967971	4	4	0.5990473195523243	-5.714263800174322	4	4
pseudo_502	0.09338945298127918	-2.028184832289185	5	5	0.9527801665814166	-5.602221338119687	5	5
pseudo_503	0.6722130506777154	-0.4740683474683465	3	3	0.5049490766008549	-5.648002076493082	3	3
pseudo_504	0.9643471896271987	-0.036574640168272055	1	1	0.25435887577417904	1.6399246081532557	1	1
pseudo_505	0.1473821605696614	7.025345935709396	3	3	0.14383385829413525	1.9442417760239497	3	3
pseudo_506	0.14383385829413525	-1.199705130933313	3	3	0.7388614164667177	-2.9026189985849995	3	3
pseudo_507	0.06647064749715723	-1.8084631504945792	2	2	0.04984854003241494	-9.68168445058908	2	2
pseudo_508	0.49679285269466833	3.2213713497843557	3	3	0.77788590974574	-4.855919518841504	3	3
pseudo_509	0.9449218128859289	5.404640844880052	5	5	0.323676355242829	-5.9354519970416755	5	5
pseudo_51	0.31110500716922107	5.906335739658622	3	3	0.45708667791105984	-5.325218556780249	3	3
pseudo_510	0.06193751951746069	10.232498591068904	2	2	0.9309560254130228	-3.4684580535029848	2	2
pseudo_511	0.31454611178649994	-1.5693458348795595	1	1	0.9821691428426891	-0.0472019300162706	1	1
pseudo_512	0.4735183663543777	5.1147175672256235	2	2	0.4082155626486066	-7.969406996165036	2	2
pseudo_513	0.3905445896253583	-1.1427935192949306	5	5	0.49588253487570677	-8.440718497236707	5	5
pseudo_514	0.2955575294992029	8.93558388933043	4	4	0.21304092415899312	-1.4134615655661384	4	4
pseudo_515	0.681592431261696	2.8652128361161524	3	3	0.581408405452535	-3.189576129970341	3	3
pseudo_516	0.6459772262645747	2.0581193946368193	4	4	0.08930589622693634	-8.954382575237574	4	4
pseudo_517	0.2990143919042869	5.9352855655015695	3	3	0.488707383064622	-1.724248222324788	3	3
pseudo_518	0.3909825254655226	5.157795718158852	4	4	0.09574051832564463	-0.20825117037410656	4	4
pseudo_519	0.2162287036141165	5.8558417599242185	2	2	0.1450716482581194	1.6338717309780768	2	2
pseudo_52	0.5172899513225464	2.3311280198966084	4	4	0.9955841849544221	-5.122700976932813	4	4
pseudo_520	0.09340460183665425	-1.7451342510026304	2	2	0.30959359087282123	-4.921083569148782	2	2
pseudo_521	0.019334035949435727	-2.0160599000995503	5	5	0.48347704175681216	-9.647997134659507	5	5
pseudo_522	0.3272863668909277	1.9089499724269305	4	4	0.6223203939158157	-3.7024037882663454	4	4
pseudo_523	0.45429586033481906	4.784553775124139	2	2	0.21043444464411698	1.2678908050136362	2	2
pseudo_524	0.77788590974574	2.48012170280402	3	3	0.6261019637321814	-5.273813531630757	3	3
pseudo_525	0.6067611735997069	2.1218164798035315	4	4	0.561162729966211	-2.0291111211932793	4	4
pseudo_526	0.33197311376271643	1.9686614784483378	8	8	0.043231947726389615	-9.867733114355945	8	8
pseudo_527	0.8550834429594527	2.6089138920001704	4	4	0.12801692075860027	-9.066822759429748	4	4
pseudo_528	0.21367136156482625	-1.5869585603389453	5	5	0.23240491209860215	-1.3534235186551005	5	5
pseudo_529	0.8812146128815848	2.960368143697174	4	4	0.6699976455692489	-5.481148774645916	4	4
pseudo_53	0.8562414491164003	0.1927044387862189	2	2	0.5976874661302043	-2.6132073965056053	2	2
pseudo_530	0.6080465581711534	5.804475138138005	3	3	0.817478933088828	-2.7994146963981237	3	3
pseudo_531	0.9162534507847897	5.263090203028014	4	4	0.8464067914384638	-2.853448990241279	4	4
pseudo_532	0.2701760209027281	6.522468112353899	3	3	0.6536077735597845	-1.6093260714324824	3	3
pseudo_533	0.5211944407938816	5.9415777088477135	5	5	0.369128286167946	-0.4502579058957588	5	5
pseudo_534	0.14630173992440274	-2.14299048613411	1	1	0.5025481717945951	-8.430663981197174	1	1
pseudo_535	0.06696678471012486	-1.748118847153566	4	4	0.9426435994569503	-4.451184670171805	4	4
pseudo_536	0.7292051126577086	2.0868204217066144	3	3	0.3974270360203289	-5.798509743773587	3	3
pseudo_537	0.9338384395476218	2.6341203643795	4	4	0.6301643374705801	-4.919575213718788	4	4
pseudo_538	0.3844895810629487	5.195152888657707	8	8	0.7719045019457426	-5.409784676479961	8	8
pseudo_539	0.7348419757547078	4.349064079893342	2	2	0.6086679030307207	-4.286091738104689	2	2
pseudo_54	0.9897701264791506	5.14434690418499	3	3	0.77788590974574	-2.2297731789224975	3	3
pseudo_540	0.539002622877894	3.145578325403639	4	4	0.062166901539927974	1.756531787803162	4	4
pseudo_541	0.16808088745598926	-1.5077409628591445	2	2	0.9811480173440964	-3.5627140722136525	2	2
pseudo_542	0.561162729966211	2.1076858123471816	4	4	0.9779236295852703	-2.492320949378608	4	4
pseudo_543	0.09340460183665425	10.091048851293365	2	2	0.0597687211760781	2.1156832646494954	2	2
pseudo_544	0.8118961703235092	5.716835071559186	4	4	0.40332415484640427	-3.3902601464768467	4	4
pseudo_545	0.7100221841915572	2.261359233742722	3	3	0.7292051126577086	-3.118285589920276	3	3
pseudo_546	0.37887304970496727	9.85705889095688	4	4	0.8464067914384638	-2.27541139497252	4	4
pseudo_547	0.3298178015707195	1.6472007547036729	6	6	0.16525128797779676	-0.9959190898041695	6	6
pseudo_548	0.9795419345200578	2.695117760891615	3	3	0.4806933714660837	0.8647583238176034	3	3
pseudo_549	0.15842880519441593	-1.3488486742062562	3	3	0.2872415035257284	-5.991114322285763	3	3
pseudo_55	0.843894999666673	3.97020722569222	2	2	0.7467417269274196	-0.8633364565912307	2	2
pseudo_550	0.11718324351261612	9.866946369761266	7	7	0.16880635577153658	-1.73638248828678	7	7
pseudo_551	0.27578552776006304	6.287569196553965	3	3	0.6261019637321814	-2.965582247257124	3	3
pseudo_552	0.3111552244155418	6.351215432820727	4	4	0.6943603633068561	-1.845048278248765	4	4
pseudo_553	0.7680727798663671	3.377565988195521	3	3	0.5991067732661075	-5.362569996459217	3	3
pseudo_554	0.22213694235012693	5.638885749181645	2	2	0.44485203635700854	-2.081132635227124	2	2
pseudo_555	0.4773380427055237	5.693900360515279	5	5	0.7974859393330709	-5.920002149785709	5	5
pseudo_556	0.8374584153852676	2.450727319881109	3	3	0.6536077735597845	-5.2968267170338335	3	3
pseudo_557	0.25341245544895774	5.356175133867086	2	2	0.09652231614992511	1.9749781463545197	2	2
pseudo_558	0.7292051126577086	2.883559224859565	3	3	0.3903146090334727	0.8659390429193032	3	3
pseudo_559	0.7692738389393025	5.4717328010236015	4	4	0.4158962259539085	-2.0242772274140903	4	4
pseudo_56	0.24290153575747864	1.9656460553084625	4	4	0.021630801033653977	-9.548752327706167	4	4
pseudo_560			0	0			0	0
pseudo_561	0.36699718191404607	-0.5060509083483286	4	4	0.42869676701719506	-1.5484076678079113	4	4
pseudo_562	0.1991846701976533	9.241187144901208	2	2	0.9811480173440964	0.03015410967954288	2	2
pseudo_563	0.3079168622787629	10.32143295237943	7	7	0.2811993517618053	-5.639764967435885	7	7
pseudo_564	0.5276247672901135	6.653107435241491	5	5	0.6356946053480439	-8.983166519492105	5	5
pseudo_565	0.7004983064120727	2.9386168567215463	3	3	0.2232043428842122	-6.116479741819416	3	3
pseudo_566	0.539002622877894	5.6471065514236	4	4	0.17866822184674203	-0.25067957111632677	4	4
pseudo_567	0.7467417269274196	0.3067037674623516	2	2	0.9811480173440964	-3.3925864564272015	2	2
pseudo_568	0.27330042145622	7.014111894103447	5	5	0.5670373945181679	-3.930242216279236	5	5
pseudo_569	0.047285750652180936	10.168194912461576	5	5	0.5872591303419543	-2.6515667932586457	5	5
pseudo_57	0.5337790800446239	4.702103030425064	2	2	0.9309560254130228	-3.8714440603240363	2	2
pseudo_570	0.1055398948204533	1.7577846205095053	5	5	0.05810422257267933	-9.987551452358678	5	5
pseudo_571	0.9811480173440964	4.273133666293127	2	2	0.5652992261622686	0.5692260766836504	2	2
pseudo_572	0.19488162026881717	-1.8534838689391258	1	1	0.38340943670164596	1.1558737607963843	1	1
pseudo_573	0.17801555158569027	-1.536191013454327	2	2	0.3021525706062178	-5.062230798013855	2	2
pseudo_574	0.46385166080802676	-0.21720796735112957	2	2	0.6763439935511724	-2.588087822178437	2	2
pseudo_575	0.25656035218567863	1.860343093927744	4	4	0.2707435294471149	-6.43226623987304	4	4
pseudo_576	0.843525292705254	2.315070329622857	5	5	0.5471554677511148	-5.398143198296744	5	5
pseudo_577	0.8550834429594527	4.922442198460984	4	4	0.40332415484640427	-1.9209630428690756	4	4
pseudo_578	0.6943603633068561	2.307984557948935	4	4	0.08930589622693634	1.5785117052774968	4	4
pseudo_579	0.8637776525500586	2.8899756747833862	4	4	0.5990473195523243	-1.8459254415818993	4	4
pseudo_58	0.7976173369272378	2.8472550933062473	3	3	0.6910212822201471	-4.764387561487951	3	3
pseudo_580	0.8118961703235092	8.46377973430358	4	4	0.5913782268926071	-0.09840592357763418	4	4
pseudo_581	0.10076330615839629	7.449953718359782	3	3	0.7582966833253433	-2.217613740064285	3	3
pseudo_582	0.5214708247223392	6.274425502128019	3	3	0.4806933714660837	-5.675090070716152	3	3
pseudo_583	0.33263707091923744	5.275337143161704	2	2	0.8562414491164003	-3.3195989522134104	2	2
pseudo_584	0.22815990815042086	5.487165316626404	2	2	0.5031721828630555	-7.311994623707957	2	2
pseudo_585	0.3285385019129936	4.718459333938486	5	5	0.7223684202083942	-7.989961601193705	5	5
pseudo_586	0.9391471519495391	4.1357284844193885	6	6	0.6893981888677875	-9.293119104639542	6	6
pseudo_587	0.7388614164667177	-0.33322935583163665	3	3	0.8474884623710603	-4.8286315605207415	3	3
pseudo_588	0.9811480173440964	3.9900293926807864	2	2	0.5867979333899076	0.550265930305075	2	2
pseudo_589	0.2183702723077101	6.378246707544334	3	3	0.857543272629919	-2.3465839026930366	3	3
pseudo_59	0.8637776525500586	5.60489963734117	4	4	0.5761770080731894	-1.800387079796863	4	4
pseudo_590	0.8899552824280113	3.297246568662956	4	4	0.9955841849544221	-4.233925592604333	4	4
pseudo_591	0.2833710752863259	9.595686947511492	1	1	0.9110235132498601	-0.09056243720070084	1	1
pseudo_592	0.7297741869634146	5.098547039336858	5	5	0.1387673733120824	-9.19858570465037	5	5
pseudo_593	0.05765524882489697	7.821202699737641	4	4	0.17511960807608284	-1.3381794877273683	4	4
pseudo_594	0.9162534507847897	6.480090774746087	4	4	0.9955841849544221	-2.5874130560068034	4	4
pseudo_595	0.4046170516486274	3.274449535261212	3	3	0.572651888193549	-2.0430492442890285	3	3
pseudo_596	0.17866822184674203	2.3973566150637247	4	4	0.5030705818716052	-5.6560679750656275	4	4
pseudo_597	0.42664900025009844	6.197762030419608	3	3	0.3050199483231667	-1.067535221534212	3	3
pseudo_598	0.6424977138803489	9.33530904310704	7	7	0.5900148549299481	-1.5992019632782395	7	7
pseudo_599	0.03548834522930192	10.071734144531353	3	3	0.4648823892778319	0.6149274447094536	3	3
pseudo_6	0.5131753215067887	2.2006945801145927	3	3	0.27578552776006304	-6.007688035437827	3	3
pseudo_60	0.35592646688270313	-0.6536810490249249	3	3	0.44171773963395544	-1.5707237885735819	3	3
pseudo_600	0.18314385695624547	9.00424912140134	2	2	0.6995329331934781	0.3841104495513237	2	2
pseudo_601	0.39934532304647885	5.456439378775402	2	2	0.26001871478706096	-8.05420982724458	2	2
pseudo_602	0.6722130506777154	3.456305448906047	3	3	0.031237960917183737	2.132954785402198	3	3
pseudo_603	0.36944590760774776	6.234859392420755	3	3	0.10345223120123519	1.4643127042937323	3	3
pseudo_604	0.3734388537711759	5.4992652202011305	2	2	0.7949206956830592	-4.1282315705660055	2	2
pseudo_605	0.6699976455692489	1.9609116961792117	4	4	0.0457242674977686	-9.76278153120076	4	4
pseudo_606	0.25919303965783735	-0.9838371617447331	3	3	0.488707383064622	-1.795238525716982	3	3
pseudo_607	0.9309560254130228	3.9582993920299527	2	2	0.3021525706062178	-4.82146801013931	2	2
pseudo_608	0.15261095350041834	-2.064951902698777	1	1	0.3713320395164146	-8.938237322325108	1	1
pseudo_609	0.9590973165597236	3.01921904244006	3	3	0.6536077735597845	-1.6191696210196378	3	3
pseudo_61	0.08346683429067425	7.83328495581328	3	3	0.9590973165597236	-2.5713934476544082	3	3
pseudo_610	0.9106113983918297	5.302546354111092	6	6	0.6501453689883477	-8.871608438892302	6	6
pseudo_611	0.33263707091923744	-1.200569353855963	2	2	0.17801555158569027	-9.074456147023124	2	2
pseudo_612	0.18662662332564084	6.847578733440392	3	3	0.887840270027302	-4.433528518889959	3	3
pseudo_613	0.8812146128815848	5.652442753998394	4	4	0.7025535017910994	-2.8935228108561315	4	4
pseudo_614	0.817478933088828	5.092665040301541	3	3	0.5131753215067887	-3.247008885440603	3	3
pseudo_615			0	0			0	0
pseudo_616	0.4735183663543777	2.3560299776450506	2	2	0.5546937179716545	-4.418308886397447	2	2
pseudo_617	0.5760012318275167	-0.6862013548937016	2	2	0.8315867888149642	-3.4619032150679594	2	2
pseudo_618	0.4222680711824055	2.6410736975149582	4	4	0.3971244218809826	-9.225125111391792	4	4
pseudo_619	0.6080465581711534	2.4833623491529324	3	3	0.20892878675953697	-6.278705120006372	3	3
pseudo_62	0.1473821605696614	6.830720920759673	3	3	0.6170453216111395	-1.9503980470911773	3	3
pseudo_620	0.572651888193549	2.140099506132094	3	3	0.22811450046427606	-6.235993494254774	3	3
pseudo_621	0.05286022354376486	-1.7137814011082806	3	3	0.03330517564834034	-9.587400430423305	3	3
pseudo_622	0.8676212504342513	2.902855639978899	3	3	0.5214708247223392	-1.3591069951147439	3	3
pseudo_623	0.31726960741850796	-0.8453159295403871	3	3	0.6080465581711534	-4.975261203931509	3	3
pseudo_624	0.31726960741850796	6.457275268272416	3	3	0.07899305670477724	1.5819386581762973	3	3
pseudo_625	0.49679285269466833	3.463739491907658	3	3	0.42664900025009844	-1.3810705607059346	3	3
pseudo_626	0.8118961703235092	2.938964245119005	4	4	0.6699976455692489	-2.443526686134652	4	4
pseudo_627	0.9338384395476218	2.595071136106235	4	4	0.6539446629380772	-1.583573804839533	4	4
pseudo_628	0.4210603961415209	-1.3740755389760952	1	1	0.5314548415510711	-8.247360958602428	1	1
pseudo_629	0.4082155626486066	5.099090804106754	2	2	0.8315867888149642	0.27267604660459244	2	2
pseudo_63	0.8550834429594527	0.7022978304357528	4	4	0.435182026075545	-4.365711730220357	4	4
pseudo_630	0.817478933088828	3.3178300255936244	3	3	0.27578552776006304	-0.7164807907468179	3	3
pseudo_631	0.6080465581711534	2.4595429548755727	3	3	0.5214708247223392	-5.282811714035508	3	3
pseudo_632	0.9892511552186949	8.930497929512217	6	6	0.34336533371408706	-9.538927281484709	6	6
pseudo_633	0.44936494294784546	2.1767073743954968	3	3	0.23310112281376305	-5.986924116069457	3	3
pseudo_634	0.00816967875239424	-2.1443566350201753	5	5	0.7671694702004712	-5.1739886532873856	5	5
pseudo_635	0.8033225495919747	2.932184433939412	4	4	0.8464067914384638	-4.574521286656583	4	4
pseudo_636	0.887840270027302	2.3197957944557555	3	3	0.25919303965783735	0.9763386078420403	3	3
pseudo_637	0.9937154859688025	-0.002706817478461687	2	2	0.12846712881833858	1.5446773197910582	2	2
pseudo_638	0.1795225774254997	7.3735541863897796	5	5	0.027054820741286113	2.016261927432142	5	5
pseudo_639	0.12455614147911047	9.681792143972661	2	2	0.6648619641725676	-0.37307085101628723	2	2
pseudo_64	0.6960260125542181	5.152504282555236	6	6	0.5868722125229553	-5.022267421251637	6	6
pseudo_640	0.5132704401927461	0.014303672248446642	2	2	0.5132704401927461	-2.392180589359472	2	2
pseudo_641	0.21361189200251973	6.383774866625931	3	3	0.4341455934714077	0.6966723252616266	3	3
pseudo_642	0.22815990815042086	5.6440228183629175	2	2	0.8315867888149642	-3.873738729412199	2	2
pseudo_643	0.30959359087282123	5.270567725765644	2	2	0.4735183663543777	0.7209049586446158	2	2
pseudo_644	0.2433051751498202	-1.0852666408066096	3	3	0.44936494294784546	-5.658665718307128	3	3
pseudo_645	0.09340408393284613	-1.6597046858829945	2	2	0.6763435110400424	-4.106725350807229	2	2
pseudo_646	0.5031721828630555	4.85826137306233	2	2	0.44485203635700854	0.8256429939430827	2	2
pseudo_647	0.4417235445259694	6.735296126810098	4	4	0.40958150230498125	-4.00673540080883	4	4
pseudo_648	0.4648823892778319	2.453759268155386	3	3	0.7388614164667177	-2.821454090968965	3	3
pseudo_649	0.1450716482581194	9.504238097129527	2	2	0.6534580244641217	0.026383677051631138	2	2
pseudo_65	0.8550834429594527	5.789120206741366	4	4	0.40332415484640427	-5.831733366192229	4	4
pseudo_650	0.07564188549031114	-1.9305232970152044	4	4	0.27558848353861054	1.063934029743259	4	4
pseudo_651	0.3334477603189404	1.043291938360434	5	5	0.9842518788720768	-5.672659741314441	5	5
pseudo_652	0.6372672759278737	4.356686408201583	6	6	0.1625319903234409	-4.430645029647217	6	6
pseudo_653	0.9693171048552904	2.7460324914976244	3	3	0.49679285269466833	-5.675648951419902	3	3
pseudo_654	0.7292051126577086	3.360711608694123	3	3	0.572651888193549	-1.7037987341934084	3	3
pseudo_655	0.5132704401927461	-0.7941035260973957	2	2	0.13657474281806514	-8.959288260374944	2	2
pseudo_656	0.6763439935511724	-0.48733606923063544	2	2	0.348599297858214	-8.360857850047392	2	2
pseudo_657	0.1622470379244345	8.915760303759937	3	3	0.2990143919042869	0.8998490853597026	3	3
