	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
INPP5A	0.8985023658099028	-2.687968568587874	5	5	0.7451094432611904	2.3255000286631287	4	4	0.9609333486573387	-2.143040691051597	4	4	0.7143319843313938	-1.7192378958150603	3	3
INPP5B	0.5875371974898698	-4.041857927942309	10	10	0.8456662577457211	12.422068963059223	9	9	0.9555796102130232	-2.984809419364934	9	9	0.9932579889422233	-11.820913481623379	7	7
INPP5D	0.10571616811914489	-8.69984933650236	5	5	0.5505534547710842	-0.9252569745560528	1	1	0.33282845588159593	5.0506040771266205	2	2	0.32716307081569496	1.5819500740542294	2	2
INPP5E	0.9429565476279621	-2.3355133101156134	5	5	0.5078568779189758	12.302043935918	5	5	0.9335112179410558	-0.44473373178404674	5	5	0.3636353207574934	-8.994529440969584	4	4
INPP5F	0.22921188224435773	0.8583993182114011	4	4	0.26650620909199285	9.873826461901716	4	4	0.8761489057087332	-2.2118130272776035	4	4	0.44620800804902794	-12.42654421084049	4	4
INPP5J	0.4385441842996197	1.6056704419306198	5	5	0.7454858949282303	5.661986989591546	5	5	0.7451320327163529	-5.224573816645208	4	4	0.5829597999420405	-4.449018049713437	3	3
INPP5K	0.46471863326889606	-3.8857492313149375	5	5	0.8045521659197685	6.301847662219949	4	4	0.596181165341636	-1.6744471772864546	4	4	0.7937376011426427	-4.6662742511123225	3	3
INPPL1	0.31197121255459304	-2.0799565683989587	5	5	0.26235227280735607	4.386214567725969	4	4	0.5432984793919298	-3.0623513839072323	5	5	0.8611418352622409	-7.8184053905495725	4	4
INS	0.28592959058318146	-1.015392112562805	5	5	0.6800217115562243	2.5185877512371806	4	4	0.33389983867098505	-6.425720151137589	4	4	0.9270864972393051	-5.456353263573095	3	3
INSR	0.15874347860254734	-9.261438004010444	5	5	0.7043077228248902	9.006266680255251	2	2	0.3780523937725436	3.3510769133151945	3	3	0.5740209553051443	-5.277238494835977	3	3
INSRR	0.7866508408853796	-5.0829969794190015	5	5	0.30387702098213154	1.979956192679989	3	3	0.12033952254111674	7.527834735756141	5	5	0.212163221831277	-0.8282002965018987	5	5
IP6K1	0.706591112613975	-2.291790381374805	5	5	0.6729244241513159	2.658577823183568	4	4	0.8831381715323786	-2.7992991047241387	5	5	0.8650501184450475	-5.279454175665255	3	3
IP6K2	0.6340799561146289	-8.16988852542584	5	5	0.6490481557326151	4.749863089464993	3	3	0.644036482443492	-4.5083750058213905	2	2	0.8534450846924276	-7.497084093326606	2	2
IP6K3	0.35874312396687147	-9.354426249985766	5	5	0.3745702996989678	11.831640908560464	4	4	0.6026130949454249	0.42310919919950735	3	3	0.6101583166143778	-8.463244406378722	3	3
IRAK1	0.7887480611950277	-8.96319715282281	10	10	0.7406100795980718	13.83456982419807	7	7	0.10517388322383042	-4.136019894880373	7	7	0.10099646959065839	-18.326473896165428	5	5
IRAK1BP1	0.11472481343117695	0.5544091122556615	5	5	0.48052522116739704	8.637216514052135	5	5	0.9841520134956872	-4.9885932691529185	5	5	0.6721525719831534	-10.736423872184533	4	4
IRAK2	0.09175828419674893	-8.994462034031068	5	5	0.42173115071459977	11.9194993990765	3	3	0.5905646150284753	1.1044450649599868	2	2	0.17395866300991503	-12.716937651977602	3	3
IRAK3	0.06151895647612261	-0.8928757920921808	5	5	0.544169601042237	0.760721678444396	4	4	0.17160859445578225	-6.442715706998083	4	4	0.9270864972393051	-4.26333347981332	3	3
IRAK4	0.5523700282837086	-2.2548401343279436	5	5	0.6378839758062542	2.561203530976623	4	4	0.4151361599519968	-1.8316890643730155	4	4	0.7735205110925591	-4.029954275240028	4	4
IRGC	0.20102187261728377	-8.569972980824277	5	5	0.11964199674753521	10.102009853762214	3	3	0.399877549644446	1.144713091298376	2	2	0.2721463993628561	-9.149042304836351	3	3
ISG20	0.8010442678464642	-5.400732552973607	5	5	0.8441079932691453	3.5020363922433684	3	3	0.7767779949035605	-2.8173398223835755	3	3	0.8158285203497877	-3.5694892122799278	2	2
ISPD	0.23836165707475399	-6.105120720104239	5	5	0.48249737846317997	-0.6522400564468889	3	3	0.8487356742361257	-2.1376818224346543	3	3	0.15986880821341787	2.0579816537562774	2	2
ISYNA1	0.826208283160862	-2.6376120496152984	4	4	0.35977802178558205	8.553685178361526	3	3	0.8902078449824304	-0.32322857137711947	4	4	0.3636353207574934	-12.47222376732001	4	4
ITGA2B	0.5649220302157778	-5.561959814449533	5	5	0.5328674030898859	6.733502750966982	3	3	0.8691337795055548	-1.7552404837052142	4	4	0.6379060901010708	-8.751972744806045	3	3
ITGA4	0.6252407574028693	-4.370347032006481	5	5	0.16521987117199044	9.725000521540968	3	3	0.547741932359054	1.0207646758277413	4	4	0.4876566540526557	-11.973686778353587	4	4
ITGAL	0.14114747584819154	-9.864664490499448	5	5	0.4895310666857753	6.4891684697012115	3	3	0.00698611025977407	10.889510896647911	5	5	0.07012705450823191	-1.1532287960651317	5	5
ITK	0.9583072695291545	-5.286346271819061	4	4	0.07170969444201415	-1.9298252562772005	2	2	0.04347163728657978	-10.18483774462168	2	2			0	0
ITPA	0.9330575303574289	-2.2725312140695393	5	5	0.25417910927585186	7.567590589300491	4	4	0.8411815169101106	-2.3942323555604066	4	4	0.2608946563559693	-6.571558582386146	3	3
ITPK1	0.9875891670534	-5.615380007596227	5	5	0.9507207862589255	5.161174491392634	3	3	0.9056215408876463	-0.6105145304957292	3	3	0.8241261146639588	-5.613373423614782	3	3
ITPKA	0.32098872758613173	-6.143696223140189	5	5	0.22277660800081023	9.204819829161485	3	3	0.9958869909628559	-0.06739082864125256	3	3	0.3268512455657838	-9.113895059529154	3	3
ITPKB	0.5947320564768949	-2.0653009006526486	5	5	0.24225447744842854	0.945491188304303	4	4	0.2415489981495571	-7.070646804340171	4	4	0.9807772245834527	-2.724399101640394	2	2
ITPKC	0.1532986196605888	1.5331199303277965	5	5	0.5648726303070202	4.693517539758081	5	5	0.9651432316706796	0.3092820981676134	5	5	0.6362877374589493	-4.604485915213537	5	5
IYD	0.6950629232340106	-5.776692827735545	5	5	0.9034502746478965	5.460969796219737	4	4	0.2419342725434538	-6.313019074952077	3	3	0.28543489400435684	-9.62522802841535	2	2
JAK1	0.8886618099197483	-4.249190333072295	5	5	0.32462984430099917	13.138318522840798	4	4	0.596181165341636	3.0396211181777004	4	4	0.6291261945711006	-12.465692442243935	5	5
JAK2	0.873933557973914	-4.468561830200762	5	5	0.24785860919907887	14.406615386496759	5	5	0.40188870760630857	2.405692996390896	5	5	0.7704498039127591	-11.842606791832281	5	5
JAK3	0.2099302869161621	-8.534897786718519	5	5	0.10932716589164193	12.162972700271107	3	3	0.506299662687254	0.8896657719781764	2	2	0.20476859660727664	-11.908357531132433	3	3
JAKMIP1	0.7392222905184969	-5.576274272659312	5	5	0.20885897647466922	12.607253684407276	4	4	0.9056215408876463	-2.482261446734077	3	3	0.21239151851507987	-15.19150810207362	4	4
KALRN	0.9380058413771041	-3.937217047819811	5	5	0.767244064632483	5.15960913534473	4	4	0.24878231313626042	-9.746543784577865	4	4	0.29446852463267126	-10.468084475034988	1	1
KARS	0.4009468221169852	-1.4107552992001384	4	4	0.5780639637403786	6.30261655573369	3	3	0.2218154584556069	-6.073663785170306	3	3	0.1030180418608657	-14.27809951987463	2	2
KAT2A	0.679041845101834	-2.004865521429833	5	5	0.9275821930973907	5.472797197855624	5	5	0.8621289391457794	-2.6390270441893167	4	4	0.7648956320274692	-5.2329219660518485	4	4
KAT5	0.12818248624683012	-8.84001674210574	5	5	0.18647576289842605	-1.9680087476942312	1	1	0.13866272334342913	-10.221751862386139	1	1			0	0
KCNA1	0.20767683912981494	-1.6860050911009912	5	5	0.7917754662738534	11.823587512226212	5	5	0.6722737176048921	-1.2742708276905341	4	4	0.6721525719831534	-9.10843797604691	4	4
KCNA4	0.5691363040533048	-1.8053850461881453	5	5	0.9342596937976486	5.9159005902971105	4	4	0.5656771481174789	-5.7479075458222715	4	4	0.41763748659739	-8.84984436257941	3	3
KCNC4	0.19239247800010817	-1.8350686066198278	5	5	0.9883860222523053	5.658711982618531	4	4	0.09852606466405768	-9.887866105732492	4	4	0.18510552102127187	-13.737041844279133	2	2
KCND2	0.6120827118982823	-0.9325751364296204	5	5	0.38434375366436746	7.896737414717314	5	5	0.4672164547493336	-0.5252501738016351	5	5	0.8789105686766774	-5.6190653116819815	4	4
KCND3	0.005260707131755039	-10.293775193783587	5	5	0.27866013376972787	9.159203225085639	2	2	0.09762156978719794	4.959135542300447	4	4	0.21912311405978113	-1.2173152244880434	3	3
KCNE1	0.3652967094607398	-0.9291003056351279	5	5	0.5571290120059167	2.0853172120041896	4	4	0.3974420855210218	-3.442477439678036	5	5	0.505018275524211	-3.075738059236823	2	2
KCNH2	0.9947858288692139	-8.8390067202927	10	10	0.6029141250257009	11.654230728194888	7	7	0.22270004266928	-10.440826312721208	7	7	0.4504767350856549	-13.81156656987038	5	5
KCNH6	0.9132920403032543	-2.7041816831004404	5	5	0.9497043410641458	8.669378505463524	4	4	0.8768704073296054	-0.5137685685420661	5	5	0.7908534206355673	-8.805353736340187	4	4
KCNH7	0.2667197221875778	-1.0847670329373345	5	5	0.5885107207714262	8.990138661081565	5	5	0.5019677595485061	-9.152590129705144	5	5	0.14675079824891618	-9.99562771987096	3	3
KCNJ1	0.11908136672987145	-1.0159060527730561	5	5	0.21959859314195795	2.265912291752328	4	4	0.04096337173106018	-10.451115047416083	4	4	0.29446852463267126	-10.537304018430486	1	1
KCNJ11	0.9429565476279621	-2.997866365687601	5	5	0.5571290120059167	2.1096014934137752	4	4	0.8394391855927853	-2.703681830206263	5	5	0.8082903871016894	-4.900412035732146	4	4
KCNJ12	0.2544288001422661	-8.154625811526682	4	4	0.1921854753410971	13.086847994935274	2	2	0.10035485063604431	9.139713424769033	4	4	0.9594980633084279	-5.085684116042242	4	4
KCNJ3	0.29158573916096564	-6.216358349672625	5	5	0.9596721613037543	2.8398718785923607	3	3	0.17049874419246436	3.7914214539463456	5	5	0.40684227561527353	-1.4768373843653164	4	4
KCNJ5	0.7628252567401973	-0.40250362183269184	5	5	0.7454858949282303	3.5787269542262794	5	5	0.44797363655519107	-9.286124043717834	5	5	0.8038348087872224	-4.883160286970833	3	3
KCNJ6	0.30605320289601023	-1.0507861527826556	5	5	0.14415275867324837	-1.5806148860938827	4	4	0.7718073239842742	-2.5200145628258177	5	5	0.17467831277558643	2.021685622597822	2	2
KCNJ8	0.08997536675983325	-1.4737804631197788	5	5	0.14955892542148866	1.1285147613491493	4	4	0.5862567602650975	0.44846800730917963	5	5	0.06501823380898307	-0.537592962421361	4	4
KCNK1	0.4917398287066179	-4.5177390205568395	5	5	0.20536509453891316	12.51133908944656	4	4	0.8411815169101106	-2.980091392543441	4	4	0.21239151851507987	-15.333114883716421	4	4
KCNK2	0.5015906523310041	-5.599222202308003	5	5	0.22923813146442384	-1.1659541394066313	3	3	0.9893415150470528	-2.9125877326839302	4	4	0.21317480563693292	1.856789671430274	2	2
KCNK3	0.15509756432830935	-1.023166390016398	5	5	0.07818194571023064	-2.255793344488186	4	4	0.6027626037074241	2.7950045169010576	5	5	0.0612815185723528	2.595677093427863	5	5
KCNK6	0.4422306915417815	-3.294285608301769	5	5	0.9419792903008283	3.372008907708498	4	4	0.2226021190230737	1.2338690526910645	5	5	0.2048828143662026	-4.287569904709265	5	5
KCNK9	0.3922514498591715	-2.198909011108752	5	5	0.3151873523507621	-1.0616468230148122	4	4	0.9964470777517473	-2.4929617116534337	4	4	0.4101670005354886	1.2291280422579192	3	3
KCNMA1	0.7818689219529655	-0.3843103603360447	5	5	0.9792830259661036	5.942249335831467	5	5	0.2625776686574339	-10.045154523260521	5	5	0.3017124921160841	-9.162046683321455	3	3
KCNMB1	0.1250905407901824	1.4641674371889983	5	5	0.8932706221997676	6.04555713194901	5	5	0.4199714631584993	-7.931601008945644	5	5	0.5460038643341113	-10.502233639034701	4	4
KCNMB2	0.31030086427001247	-9.212053750615468	9	9	0.5636646120066344	8.038992815456227	4	4	0.920884946588816	-3.064741426502753	5	5	0.6314964443859747	-8.113479089416991	4	4
KCNMB3	0.9975177373139092	-4.561334662047822	5	5	0.5552410132851231	2.284305661109137	3	3	0.621110844245458	-3.2289531077037275	4	4	0.41726130670800565	-2.7899438488874413	2	2
KCNMB4	0.46471863326889606	-5.201889277290856	5	5	0.14683681418205943	12.848419360456417	4	4	0.8134280553819316	-0.17191565465769218	4	4	0.22941178941125662	-11.899182987478133	4	4
KCNN1	0.7392222905184969	-2.11735293613122	5	5	0.18529079267075121	0.19043230263161526	4	4	0.3207069550416173	-5.498462274489596	4	4	0.8650501184450475	-2.313083480541574	3	3
KCNN2	0.8155055567710212	-3.0060465308148383	5	5	0.4696972903564819	10.254786511473876	4	4	0.6984556709721927	-2.065466391549263	4	4	0.16582651897716705	-9.611318158926268	3	3
KCNN3	0.04893771689939832	-8.636574719341764	4	4	0.0981696967340243	19.824179032477005	1	1			0	0	0.09169818378552001	-20.741258766285657	1	1
KCNN4	0.5776096057176283	-1.7933175757397166	5	5	0.5636646120066344	8.115932330646316	4	4	0.7996363856067255	-5.610710778981411	4	4	0.3601334303089583	-10.138676373264284	3	3
KCNQ1	0.3395294549007052	0.7906187228115602	5	5	0.25864544596232786	10.674191967695007	5	5	0.559222959426664	1.3294433855152368	5	5	0.39801317665411473	-9.186432983906188	5	5
KCNQ2	0.7723299480302798	-5.258746413942656	5	5	0.4346862998706067	4.591727981548035	4	4	0.8894132602842247	-3.6823966049310233	5	5	0.5651475592471655	-1.6787423321459274	3	3
KCNQ3	0.4571528016742944	-2.3329297999949117	5	5	0.3059271438734652	-1.161194592181434	4	4	0.577788589673446	-5.902328086798505	4	4	0.3641108545439745	1.429758830520961	2	2
KDM5D	0.3490523316145222	-8.364640176310898	5	5	0.09425567462516148	-2.8796975118055705	1	1	0.08985239178731945	-11.1342890211358	1	1			0	0
KDR	0.7770952342274552	-5.512618084239101	5	5	0.5636646120066344	9.205284193688547	4	4	0.9465706393513804	-2.355509854364948	3	3	0.6379060901010708	-8.340440369932699	3	3
KHK	0.6077240764305656	0.14953446905155757	5	5	0.7194297851543845	2.094672187883193	5	5	0.7415969748765123	-1.407273931627819	5	5	0.3460311401410645	-1.4899150993988368	4	4
KIAA1804	0.9528643831895542	-2.302442447844517	5	5	0.5187087378768453	2.1202811088334172	4	4	0.621110844245458	-5.48266927749929	4	4	0.8241261146639588	-4.480395292735484	3	3
KIDINS220	0.9281118048858265	-6.032199593015391	5	5	0.9328378024560585	5.449959422302309	3	3	0.2461074718192885	-6.069814856930937	3	3	0.1696320948941079	-13.78653131627175	2	2
KIF1A	0.9472037391567342	-2.8210691778097954	4	4	0.46375607361944093	9.650891636965648	4	4	0.621110844245458	1.114331208941944	4	4	0.5919630370991488	-5.899405663101315	3	3
KIF3B	0.47064198183117656	-5.475833820598652	4	4	0.435553009152702	5.487709954587503	2	2	0.06083555551652395	6.873660989850946	4	4	0.6886961274936931	-2.088557764333696	4	4
KIF5B	0.9925533080407308	-7.762117881220771	5	5	0.6091632486488154	8.422027022229598	3	3	0.722073372123303	0.04291150258997282	3	3	0.4551059809818502	-8.283061926520743	2	2
KIT	0.8010442678464642	-2.4764866870571165	5	5	0.6588174378980718	5.444962474831715	4	4	0.5418266274453349	-3.4314757966052523	4	4	0.9582959881692824	-5.543583797193773	3	3
KLK1	0.16256384754861597	-7.158429943330293	9	9	0.9968562930065029	6.479487161190995	6	6	0.4230592926445417	3.322690690169722	8	8	0.7199571846526134	-8.46703598843448	8	8
KLK6	0.2458171436328479	-6.2270183941353325	4	4	0.8971822732805895	6.068033476729588	3	3	0.9344199968420341	-3.1775118581910347	2	2	0.8408646898041267	-8.239167136027259	2	2
KRT12	0.5056208932240513	-2.496767989504924	4	4	0.8004034878177372	5.589910266333445	3	3	0.1687094753722983	-3.9986535763884987	3	3	0.23936673222782978	-9.430248244448363	3	3
KRT7	0.4026627652415692	-1.4643289114479454	5	5	0.3904331458078071	-0.9388344717803155	4	4	0.5380409410807316	-3.3602742433961112	5	5	0.21913934884992092	2.1288602842108357	2	2
KRT8	0.63332083099072	-2.348690796902995	10	10	0.8592705377520208	9.32035689676328	6	6	0.740843972994446	-2.660344119586233	7	7	0.5091350505836715	-10.129557246986957	4	4
KRTAP5-3	0.6208411793888435	-5.491669285742844	5	5	0.7086898561580807	8.853986579484562	4	4	0.621110844245458	-0.7048615945678948	4	4	0.375677121980317	-9.164433258697507	4	4
KSR1	0.3620106242520005	-0.5002475361775103	5	5	0.07815699626830327	11.112782965418967	5	5	0.5019677595485061	-4.2075333490878535	5	5	0.04110135650781443	-15.664398758039376	5	5
KSR2	0.38540214903053027	-7.88767825533717	5	5	0.5901700428990586	11.823486999597236	4	4	0.4589566499263724	-4.750932105977116	2	2	0.11978218845956178	-12.298940525208492	3	3
KYNU	0.9975177373139092	-4.764230692198176	5	5	0.7573152357135455	2.2337029914847775	3	3	0.17192247661451499	-6.515973565608196	3	3	0.6984299020593342	-8.57889730216368	1	1
L3MBTL1	0.2637840203224181	1.3375232750405859	10	10	0.3962270425078699	10.765801673090925	10	10	0.4068032248585365	-2.917787158747922	10	10	0.8069294547272623	-10.08857757045541	9	9
LALBA	0.11761500130196133	-8.14443203751497	5	5	0.48585162938057114	9.231597744562702	2	2	0.07200833508989019	5.868673384085487	3	3	0.5563406378078593	-1.7972725204472855	3	3
LAMTOR3	0.3630148725798429	-1.4182239705138802	4	4	0.7086898561580807	9.622260240276518	4	4	0.9680321517100092	-0.11930040509205024	4	4	0.6639393382542758	-9.583565394618432	4	4
LAP3	0.706591112613975	-5.172205326226771	5	5	0.03230755473566333	-2.0122911667917074	3	3	0.6250896717335814	3.6347814778835734	5	5	0.005360178502619491	3.49484627288861	3	3
LARS	0.6059880779487158	-7.096786277939237	4	4	0.9453873990006896	-0.15172070086661904	1	1	0.5476307026070892	1.31926516753144	2	2	0.2270843147989463	2.438999465564155	1	1
LARS2	0.586141830064435	-4.795028579056651	5	5	0.036502929982682154	15.114714436955722	4	4	0.722073372123303	-4.912777362633322	3	3	0.013729461505691976	-16.701897139681364	3	3
LAT	0.13133352377119864	-9.834690210641126	5	5	0.4750045753332912	-1.3424042624757284	1	1	0.6471690535197654	-0.8238565650862668	1	1	0.8912332973629015	0.6768632956630434	1	1
LATS1	0.527684126430728	-5.8314355488160885	5	5	0.12786681508373268	10.090768258780743	3	3	0.38036191314518075	1.3178366225778777	4	4	0.6886961274936931	-11.93478846203845	4	4
LATS2	0.9132920403032543	-4.977712842872108	5	5	0.09999417850603043	12.340938206898949	4	4	0.6477661630544048	2.6754999043319843	5	5	0.3290764500784257	-12.37937149450938	5	5
LCK	0.9776625184939425	-3.380746154056123	5	5	0.7895702283825207	5.716492766130453	4	4	0.039983615922783836	5.0020275918676	5	5	0.07329876307889392	-4.156324738629878	5	5
LCMT1	0.6479871561775385	0.28412281580168564	4	4	0.16374998424918574	1.683734944762632	4	4	0.1289001491968632	-9.596419237444689	4	4	0.9807772245834527	-8.124641405583606	2	2
LCMT2	0.2535542104872802	-1.0209347233341193	5	5	0.8045521659197685	5.499297829533606	4	4	0.07415920206133027	-9.966644816781136	4	4	0.05910613216726705	-14.817073144774023	2	2
LCN2	0.5565387849780812	-4.41988084274508	5	5	0.12233626149408068	-1.3587125278808962	3	3	0.7116848590927749	2.1665157042859913	4	4	0.15668928629155968	1.8116358217174717	4	4
LCN9	0.31718938408384667	-7.019432625767325	4	4	0.39623296890775006	11.825669921804776	3	3	0.836468272629508	0.2962468294148782	1	1	0.289638945955366	-12.757251939613726	3	3
LCT	0.5015906523310041	-8.838885765132654	5	5	0.46031802772107877	3.0898116135532696	2	2	0.21411314772708323	-4.48201671491117	3	3	0.8283248036226699	-8.616370456114497	2	2
LCTL	0.6474368805806119	-5.151682754037027	5	5	0.20885897647466922	13.036624164972176	4	4	0.7316913229040496	-3.428498646811572	4	4	0.0691943440397642	-12.870825159632687	3	3
LDHAL6A	0.8397456015595552	-2.4774635956177886	5	5	0.2879530485064654	10.016357121680633	4	4	0.9751334888782764	-2.3406859297413605	4	4	0.28372586387635934	-9.185480950503372	3	3
LDHAL6B	0.669951034500902	-4.86762388099856	5	5	0.1584802287640491	9.809761061142986	3	3	0.8065247000992642	-3.4266381175334075	4	4	0.10535511690318651	-15.614062933947702	4	4
