	lower	lower	lower	lower	upper	upper	upper	upper
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1
	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene								
pseudo_1964	0.487478140751221	5.614096608803938	3	3	0.4333303547498636	0.6675267941625669	3	3
pseudo_1965	0.1839057835875434	7.235118514420399	5	5	0.46501801590221736	-4.511617412305526	5	5
pseudo_1966	0.6090476540125188	6.281650914001212	4	4	0.5861459871843508	-1.9700113380868938	4	4
pseudo_1967	0.01552323298969878	1.8489551843552505	12	12	0.8452314926908864	-9.45193639672618	12	12
pseudo_1968	0.052035826972999875	-1.7152541972716826	3	3	0.21418388472787053	-6.17053333212005	3	3
pseudo_1969	0.5117561233281838	2.3703678648701287	3	3	0.24892544680122708	-6.060745540184201	3	3
pseudo_197	0.18641066123404215	10.444143929438747	1	1	0.6330525207599099	0.6389842973648086	1	1
pseudo_1970	0.43050838529928037	9.119151149950415	1	1	0.8852313926458717	-0.16661252449974961	1	1
pseudo_1971	0.30525256004930135	6.209959407804558	2	2	0.2191778957083278	2.2938779756901204	2	2
pseudo_1972	0.04479900439933528	-2.0930328706244308	3	3	0.4484356587967735	-5.730708311739176	3	3
pseudo_1973	0.9949175431024609	2.7373670239355405	3	3	0.38283483307058375	0.688752610098145	3	3
pseudo_1974	0.6782959887179232	-0.32111254720554694	2	2	0.8326469135559165	-3.39663127264264	2	2
pseudo_1975	0.09135750180030819	-1.8227337768666956	4	4	0.10474131936056386	-8.912945242584762	4	4
pseudo_1976	0.26496070671314587	-0.8015242766521723	3	3	0.5621394485443971	-5.592119497558126	3	3
pseudo_1977	0.09646128908810297	-1.3775555669846529	5	5	0.2076051818720962	-9.814011498668545	5	5
pseudo_1978	0.11860877454455647	7.668634597674178	3	3	0.487477809628571	-1.6629410008515544	3	3
pseudo_1979	0.9692930318119534	5.518262167872259	4	4	0.4918238200917766	-3.5092310726877156	4	4
pseudo_198	0.42926620136317595	4.836350403853945	2	2	0.1808038035370435	1.360035209478646	2	2
pseudo_1980	0.843460770637108	2.4796000576694137	3	3	0.9238784183842361	-2.4952163769778193	3	3
pseudo_1981	0.9413675127754205	6.54987276762282	5	5	0.07193113738372275	-9.166450552233188	5	5
pseudo_1982	0.8835195558663655	2.9490944027443704	3	3	0.04215181362733158	-9.388088478217744	3	3
pseudo_1983	0.8935851452839595	3.2265916197141986	3	3	0.04903139476255368	1.7554450239111	3	3
pseudo_1984	0.9644343470292127	2.6065800577611338	3	3	0.4638355320437084	0.5574107068338917	3	3
pseudo_1985	0.3695457948342714	7.690216552438304	5	5	0.11102336285197147	-3.7053783668425857	5	5
pseudo_1986	0.3017954437215481	-1.5211683089364865	1	1	0.2261861360842793	-9.428910676647567	1	1
pseudo_1987	0.24357142957089084	5.872714230632549	2	2	0.031380702954616195	3.3783226179288435	2	2
pseudo_1988	0.7130552275541522	1.7886120113893886	5	5	0.2785178156795366	-1.8496420892610814	5	5
pseudo_1989	0.7452810779709649	5.682044574791515	3	3	0.944138268423627	-2.5824222751365706	3	3
pseudo_199	0.1850658308769667	10.935253015583072	6	6	0.5588381490267024	-9.066824032403135	6	6
pseudo_1990	0.9557276754651368	0.06766460333711066	1	1	0.17911679487049026	2.1944155424731546	1	1
pseudo_1991	0.4401049260125942	10.419990252511647	8	8	0.3161169929734978	-9.640422316535426	8	8
pseudo_1992	0.8335048526435102	2.894786370659757	3	3	0.5707639780693832	-1.5363633563109964	3	3
pseudo_1993	0.7717759396798963	3.8906399477293525	6	6	0.41927152449631455	-1.4949051881206585	6	6
pseudo_1994	0.3939982784077606	8.712243980793028	4	4	0.7875718112359956	-2.4330334931892197	4	4
pseudo_1995	0.5711041068775493	1.5137793301943754	4	4	0.9517636592801187	-5.749213368976048	4	4
pseudo_1996	0.843460770637108	3.181500778640937	3	3	0.6602793984849139	-1.9629419520250628	3	3
pseudo_1997	0.5712174139951564	7.871977873222616	1	1	0.6812074511284081	0.6153275953027051	1	1
pseudo_1998	0.5365436943075463	11.028777390320116	10	10	0.43826786969689835	-9.710671173573227	10	10
pseudo_1999	0.03390503465286126	-1.8219270926084576	3	3	0.020069819624714793	-9.730316046356613	3	3
pseudo_2	0.5488915951340037	4.006901230657662	4	4	0.35841944213245436	-0.8508962780176036	4	4
pseudo_20	0.33611808391391906	5.921553553864911	3	3	0.6602793984849139	0.3737211425338361	3	3
pseudo_200	0.4982215125326509	-1.2062890794605394	1	1	0.5268128442596066	0.837981717717868	1	1
pseudo_2000	0.9937556456740251	0.027847890978948797	2	2	0.7483049957305546	-3.363335148296678	2	2
pseudo_2001	0.7057554325186974	10.085051632685781	5	5	0.6483772537063865	-2.242840641485756	5	5
pseudo_2002	0.018864695854035034	-2.078574672622414	4	4	0.11199402369988364	-9.116385589099796	4	4
pseudo_2003	0.39688118178771004	-0.6475701465277908	3	3	0.19160615236038936	-6.170831361213575	3	3
pseudo_2004	0.9911411686564054	-0.007836995048887019	1	1	0.45693087911108343	1.107712958496787	1	1
pseudo_2005	0.9542826230594712	2.910283034518986	3	3	0.8434606531092605	-2.174794877094817	3	3
pseudo_2006	0.24995694450383366	-1.1505305985969017	2	2	0.5261303536922683	-4.4808639117819276	2	2
pseudo_2007	0.04215197009176986	10.020015355402956	3	3	0.38981935808788337	0.71059719536863	3	3
pseudo_2008	0.6148048985724859	3.08559335872197	3	3	0.8634461759711842	-5.115935725333928	3	3
pseudo_2009	0.5128446633821904	6.552590873884213	4	4	0.47127466235383664	-1.8367238651154956	4	4
pseudo_201	0.6328303860434424	2.227294956440904	3	3	0.41852360085902807	-5.722554828046378	3	3
pseudo_2010	0.27167667748959157	9.671313378486465	1	1	0.4176362684243977	1.1219373770521943	1	1
pseudo_2011	0.6880905542257846	5.530406013886508	4	4	0.22845667528461522	-8.715954961375251	4	4
pseudo_2012	0.738673836491113	6.8691339662157676	7	7	0.744898794724981	-8.680530005301929	7	7
pseudo_2013	0.3340580621555014	1.8966373419750369	5	5	0.22962052707546943	-1.6562054911555408	5	5
pseudo_2014	0.3959739135740128	6.33412679904264	8	8	0.20089264057494127	-9.813782540792383	8	8
pseudo_2015	0.42018496269561056	4.849599012217412	2	2	0.3598409744389197	0.947114081803669	2	2
pseudo_2016	0.317270133769078	3.929163281416907	3	3	0.9542825883238296	-4.711212812821366	3	3
pseudo_2017	0.978063798261942	6.264892474164159	4	4	0.6880903336673745	-2.9105821145076427	4	4
pseudo_2018	0.4704769528294327	8.829448088504927	1	1	0.3017950616869052	1.539705111460239	1	1
pseudo_2019	0.7247034361808362	4.2049710810325305	2	2	0.438460137698387	0.7809348208622786	2	2
pseudo_202	0.5677868989864119	-0.7080464608171821	2	2	0.9189623325536505	-4.010439489205169	2	2
pseudo_2020	0.4023648062920543	-0.8328588304037394	2	2	0.1612457705705984	-8.740185555625391	2	2
pseudo_2021	0.8941572410577566	3.9875492942847677	2	2	0.40236444150163575	-5.482206719173047	2	2
pseudo_2022	0.21418423325840896	6.82589941216403	3	3	0.024538151232875196	2.440585968572163	3	3
pseudo_2023	0.44360743729230256	9.00585547762187	1	1	0.8156326268749085	0.3876443660264359	1	1
pseudo_2024	0.25041160799395945	2.1310380440420897	4	4	0.7960468961922018	0.051950150064077216	4	4
pseudo_2025	0.4590480467919541	5.479199135055619	5	5	0.7351102165833914	-2.3962230943243568	5	5
pseudo_2026	0.6413413513853161	5.970862913585935	5	5	0.6732480921840358	-1.5825668287161208	5	5
pseudo_2027	0.5621397459324885	2.1948709915455624	3	3	0.27603762701587886	-6.050228711256889	3	3
pseudo_2028	0.28363389713796483	-1.0263999003170152	2	2	0.6897919665504586	0.09619646351207195	2	2
pseudo_2029	0.5937356275442023	2.3022922456768065	4	4	0.9517636592801187	-4.905827918857186	4	4
pseudo_203	0.24919702245280495	10.408648394951888	5	5	0.6625436149067292	-7.870130766009029	5	5
pseudo_2030	0.5711041068775493	2.2266429486597157	4	4	0.33036752652954593	-8.823457225480363	4	4
pseudo_2031	0.3037777124835368	6.317038338757594	4	4	1.0	-4.739861369638699	4	4
pseudo_2032	0.8083054102970643	3.893825300054802	2	2	0.3357354997873272	-4.772759082021357	2	2
pseudo_2033	0.49594684331732863	-0.7146349377542682	2	2	0.8083052645788188	-4.125908137382441	2	2
pseudo_2034	0.04283287961573201	10.875168286327792	9	9	0.8426050034639915	-8.354968495939428	9	9
pseudo_2035	0.9441801898855828	7.775351924711937	7	7	0.22436593578671693	1.721026712295524	7	7
pseudo_2036	0.03963819185382736	10.28382493801589	3	3	0.8235751650168527	-4.799539741136814	3	3
pseudo_2037	0.6237894835418731	2.9873941758474705	3	3	0.25953813316350227	0.7669358899238611	3	3
pseudo_2038	0.18716310867839026	7.781633646808107	5	5	0.507996107084218	-4.524289544763103	5	5
pseudo_2039	0.18595820354982961	6.005374638779153	2	2	0.7129981300215451	-4.165600437888216	2	2
pseudo_204	0.33611808391391906	-0.8487212063229504	3	3	0.545081669526831	-5.124014724956403	3	3
pseudo_2040	0.21596135610780398	1.3119045490339474	4	4	0.4001289468498347	-6.222160160850272	4	4
pseudo_2041	0.04961781579085862	11.058991737518697	4	4	0.43163430269944913	-8.407160957474085	4	4
pseudo_2042	0.9430072402677193	5.8898771121241085	4	4	0.025933150530270756	-10.127437489466594	4	4
pseudo_2043	0.8216131846494005	5.191708070920799	4	4	0.9605259485521521	-5.384512606090262	4	4
pseudo_2044	0.39362730644413557	-0.8219777843806497	2	2	0.7841477744787879	-4.052717237978141	2	2
pseudo_2045	0.6510766250779694	5.84206061093371	3	3	0.6695340962844726	-2.9044040011748176	3	3
pseudo_2046	0.2835582636203615	6.605007606622048	4	4	0.41256176372618947	-1.5140669579169366	4	4
pseudo_2047	0.9340030500905637	3.363739479167307	3	3	0.11563065565023944	1.9187770888361522	3	3
pseudo_2048	0.6768315260182501	5.685924129037184	5	5	0.5862488200685507	-5.813485682100082	5	5
pseudo_2049	0.12274961032919621	-2.2843706679427545	1	1	0.3017950616869052	-9.192113035653835	1	1
pseudo_205	0.08505513036876403	9.832295770716934	9	9	0.019500623649787156	2.3211989450253214	9	9
pseudo_2050	0.32433635517218196	10.377989716493731	5	5	0.18069031142666847	-1.1818299943540642	5	5
pseudo_2051	0.6554451728196959	7.034062950699109	5	5	0.13734921012240792	-0.798793367698926	5	5
pseudo_2052	0.21190756234024455	9.826306616577858	4	4	0.16082022688856923	1.4516831980401992	4	4
pseudo_2053	0.047699819143888836	10.799974940701052	2	2	0.126981579334235	1.8792802350064295	2	2
pseudo_2054	0.20061876999290107	10.206300617371975	5	5	0.5661710441866105	-5.000164581841279	5	5
pseudo_2055	0.8935851452839595	-0.11434329139333362	3	3	0.4040189157233782	-1.7317200301275462	3	3
pseudo_2056	0.5035939706570036	3.6092306631979176	3	3	0.16300923618006757	-8.457427105826318	3	3
pseudo_2057	0.6696729660455274	1.9704167576048282	5	5	0.4770871289565408	-9.441387714524451	5	5
pseudo_2058	0.6810918092388398	8.901849975534882	8	8	0.10923383914441763	-1.7160222643254304	8	8
pseudo_2059	0.4512084998749135	2.3266058302613817	4	4	0.6013693738999246	-5.442506467764345	4	4
pseudo_206	0.11271218561602217	7.14347367207426	3	3	0.4333303547498636	-5.878136447783323	3	3
pseudo_2060	0.6109596242554641	3.554069420059009	2	2	0.9687858517289359	-0.013904945085434217	2	2
pseudo_2061	0.15435549335198978	10.236606316972678	4	4	0.15756258317245253	-8.519883355557704	4	4
pseudo_2062	0.9080607505232974	3.34214477682346	4	4	0.5271137465837036	-1.3180666244479466	4	4
pseudo_2063	0.3297569279560979	7.052447227921917	3	3	0.4258894283097314	-0.9065824712340392	3	3
pseudo_2064	0.17892860662784138	6.87344978321122	3	3	0.23861998149191832	0.9722146214389743	3	3
pseudo_2065	0.2874270084673507	-0.8907980485864968	3	3	0.5282848737890815	-5.063174211632309	3	3
pseudo_2066	0.6173280935781877	2.4179680830391934	1	1	0.10264559243671365	3.987309352327449	1	1
pseudo_2067	0.13045682656422475	9.805585361278569	4	4	0.8387648536648162	-2.7510030301228325	4	4
pseudo_2068	0.2386203386495669	6.795236941444029	3	3	0.9847534425778272	-1.9859402508646875	3	3
pseudo_2069	0.843460770637108	1.8770555604588035	3	3	0.4955007436709008	-5.7194765566193375	3	3
pseudo_207	0.6219760581199807	-0.5190690049813753	2	2	0.05927880370362385	-9.719601749914606	2	2
pseudo_2070	0.33573587443236674	-1.038457488018702	2	2	0.4860945394522699	-4.5097043878529535	2	2
pseudo_2071	0.12164641488968106	7.351791948078424	3	3	0.7356585830928153	-4.960647807868301	3	3
pseudo_2072	0.6328303860434424	3.528372233424594	3	3	0.4112332977845511	-1.4669406572521524	3	3
pseudo_2073	0.57945131225895	-0.5794983518212113	3	3	0.0820347804414872	1.665680731215689	3	3
pseudo_2074	0.1830833272049679	6.925206668198954	3	3	0.254193250251763	-6.19249362851268	3	3
pseudo_2075	0.5035939706570036	6.343319850768708	3	3	0.35567136618263373	-5.8833532663586245	3	3
pseudo_2076	0.784147937674607	0.4957579971593673	2	2	0.16597861597178343	1.4255464257856598	2	2
pseudo_2077	0.9182534384843613	6.275688050886525	6	6	0.8269186099788302	-8.467896743661575	6	6
pseudo_2078	0.7165394359421664	5.4692787502475335	3	3	0.5035936460977835	-3.0784606847484084	3	3
pseudo_2079	0.17484442169729864	6.839026330608225	3	3	0.9644343199950572	-2.843913059240723	3	3
pseudo_208	0.9080607505232974	-0.2398649362390485	4	4	0.8045461078414105	-5.059173522970007	4	4
pseudo_2080	0.515966108849099	4.749837985631252	2	2	0.6442626278341119	0.5084188633728466	2	2
pseudo_2081	0.22373283946602662	-1.0597539050972706	3	3	0.8734726407958983	-2.7931028173866808	3	3
pseudo_2082	0.006705096721848908	-2.0600481716505232	4	4	0.4918238200917766	-4.435825353231096	4	4
pseudo_2083	0.1276833033100859	-1.3102248440398139	4	4	0.2414588435033772	-6.519208574732011	4	4
pseudo_2084	0.12313074973964343	10.061248272046722	2	2	0.126981579334235	-9.140672021733504	2	2
pseudo_2085	0.8634462788170921	2.8518731333301033	3	3	0.545081669526831	-5.1934097704587705	3	3
pseudo_2086	0.5891908230895129	1.2931143318794063	2	2	0.02899780547950456	3.2074967620417274	2	2
pseudo_2087	0.21892044806456556	4.127711082197667	3	3	0.031818702467168725	2.234011037587561	3	3
pseudo_2088	0.931396151277268	4.408788994562233	2	2	0.956310894288569	-1.734944177575619	2	2
pseudo_2089	0.8473702169655161	3.131042217643753	4	4	0.26427006675815845	-1.4038519513132306	4	4
pseudo_209	0.9238784761080852	2.937890139391128	3	3	0.4560990411855481	-1.8193511661712052	3	3
pseudo_2090	0.03181909270976712	10.43973138480851	3	3	0.016329077810313612	2.8225915183568318	3	3
pseudo_2091	0.8235755609694935	5.21570958001118	3	3	0.10161365206496846	-6.6232270063176415	3	3
pseudo_2092	0.16124609538461931	-1.466525088355124	2	2	0.053226687345683026	2.33223824967967	2	2
pseudo_2093	0.4893260401884806	6.218630544464037	5	5	0.15361042792344656	1.5573456968482648	5	5
pseudo_2094	0.578442322367537	3.5074634293339395	2	2	0.21336358857646465	-5.215817326640268	2	2
pseudo_2095	0.1282276297248383	11.507397965639203	1	1	0.4436070770871666	1.1134838877843865	1	1
pseudo_2096	0.7549432859734774	3.289061392545994	3	3	0.9137661536782785	-5.056035105545611	3	3
pseudo_2097	0.8387649723530849	5.823235007604604	4	4	0.7290007205458839	-5.470080196119075	4	4
pseudo_2098	0.08926671812269196	1.6509962343497933	4	4	0.016252804281563248	-9.690286046359738	4	4
pseudo_2099	0.5271140549348696	1.4022021359930201	4	4	0.7207521990285262	-2.319095312601659	4	4
pseudo_21	0.7260777722937153	2.4933367790146708	3	3	0.34907522374253297	-6.021021164378964	3	3
pseudo_210	0.6366215169808229	9.369054450655087	8	8	0.13716806897166578	-4.409861623364125	8	8
pseudo_2100	0.9137662190137511	3.206585323456487	3	3	0.12164613137932691	-8.3917934525522	3	3
pseudo_2101	0.018837329286165404	-2.3755002508345924	5	5	0.043361569707922945	-9.842843845361358	5	5
pseudo_2102	0.43105971679315946	11.81700739258172	8	8	0.785082010384161	-9.04191252145674	8	8
pseudo_2103	0.10161391221171832	9.434150222819499	3	3	0.8935850648239405	-2.3945582998619943	3	3
pseudo_2104	0.7247034361808362	0.3313772685532044	2	2	0.07310010446046354	1.9723181108625305	2	2
pseudo_2105	0.5143019212365523	1.9516946748754815	5	5	0.07835248524052825	-9.33295793371956	5	5
pseudo_2106	0.6975650868538984	-0.6183184562131778	1	1	0.7813360253573487	0.509654717489997	1	1
pseudo_2107	0.5467623484376667	4.74791570989718	2	2	0.4763493947540003	0.712447699671664	2	2
pseudo_2108	0.5199867862466294	5.843165958759794	3	3	0.5881996188696557	-3.0004937967912855	3	3
pseudo_2109	0.09844284834137412	10.589437312197374	5	5	0.7351102165833914	-8.051093212799831	5	5
pseudo_211	0.6219760581199807	5.156288356890453	2	2	0.4763493947540003	-1.8553499092368133	2	2
pseudo_2110	0.9847534541733001	0.09470071781173199	3	3	0.3297565600982677	-1.3886764482057226	3	3
pseudo_2111	0.5535786766025621	3.8164787416917125	3	3	0.7549431055524083	-2.3066031231087436	3	3
pseudo_2112	0.5677868989864119	3.332001881477682	2	2	0.8448797482194375	0.22433153265418987	2	2
pseudo_2113	0.2489258067711232	7.281959116633135	3	3	0.20493274362919034	-6.12321764579719	3	3
pseudo_2114	0.34528935688232665	-1.4495222358634923	1	1	0.2527800385324096	-9.357264603574572	1	1
pseudo_2115	0.38283519497378626	2.119788644715395	3	3	0.9036678300309984	-1.1323439409764866	3	3
pseudo_2116	0.8571502120108423	4.091732062316849	2	2	0.5363962814462242	-0.13388760869014438	2	2
pseudo_2117	0.6416403032881162	5.776435055906805	7	7	0.4761393257283697	-9.193668876292298	7	7
pseudo_2118	0.47952586403811104	5.8032182116691	3	3	0.6602793984849139	-2.9129664965477926	3	3
pseudo_2119	0.9167833751981491	0.12050643673876078	4	4	0.27864883817032504	-1.4237712081303773	4	4
pseudo_212	0.34255766836814205	6.864819452028963	3	3	0.010638467896614863	2.9621683616953374	3	3
pseudo_2120	0.08936094802360071	-3.646719322257443	1	1	0.28147841613619473	-9.23253359508116	1	1
pseudo_2121	0.6245329074023043	2.5486751596582238	4	4	0.8301788390173457	-2.986900654051386	4	4
pseudo_2122	0.10264586408090749	-2.423736267868012	1	1	0.9911411616559694	0.02497333464266327	1	1
pseudo_2123	0.515966108849099	-0.7094277775306788	2	2	0.7247032314358239	-4.099312374534631	2	2
pseudo_2124	0.3758826275289755	6.587992292598881	7	7	0.5725809919114901	-5.457679863169347	7	7
pseudo_2125	0.6066520345757962	6.578817460611153	5	5	0.24123060493596005	-8.859095776554865	5	5
pseudo_2126	0.9255160295777137	6.391350110607988	4	4	0.9692930089047249	-2.552184589167912	4	4
pseudo_2127	0.8216131846494005	2.5391403126606176	4	4	0.08721441119988528	-9.31181656093448	4	4
pseudo_2128	0.3291739515579436	1.4471205025395928	5	5	0.4955078320215518	-3.804272963923996	5	5
pseudo_2129	0.8387649723530849	5.1471976599402955	4	4	0.8216130537489852	-2.6673210193710997	4	4
pseudo_213	0.5271140549348696	5.869512490150204	4	4	0.27379791792564645	0.9445144948066679	4	4
pseudo_2130	0.5035939706570036	-0.016555203931228075	3	3	0.7646438178298653	-1.815505779182228	3	3
pseudo_2131	0.5488915951340037	6.341192253257162	4	4	0.9167833133140313	-4.739587201297984	4	4
pseudo_2132	0.5891908230895129	3.2544835978830333	2	2	0.1808038035370435	-8.797088922701015	2	2
pseudo_2133	0.43810328017170674	9.625444777433389	4	4	0.9167831895453813	-2.3985615515461567	4	4
pseudo_2134	0.8387649723530849	5.076477198013301	4	4	0.1778754559650495	-0.10225157454048883	4	4
pseudo_2135	0.2690053919759029	10.587013890520513	4	4	0.6167687100753977	-5.346921665773277	4	4
pseudo_2136	0.6912373756642168	2.667250619687175	5	5	0.05583323013915973	-9.77452905852986	5	5
pseudo_2137	0.33611808391391906	6.583123225500512	3	3	0.039638342237363774	-9.47254200448232	3	3
pseudo_2138	0.8646344074336696	5.877780308195459	4	4	0.4780712835786858	-5.923961009429994	4	4
pseudo_2139	0.9949175431024609	2.8993289523772248	3	3	0.7646438178298653	-3.2414143218966056	3	3
pseudo_214	0.9340030500905637	2.9237299324432313	3	3	0.6695340962844726	-5.296632673792178	3	3
pseudo_2140	0.17540630752866881	10.325062926720685	7	7	0.9704308973192879	-8.395680973537202	7	7
pseudo_2141	0.9438466727424188	0.03719542983018531	2	2	0.7129981300215451	-3.1183029476835182	2	2
pseudo_2142	0.10704913819523666	9.37599350820013	3	3	0.944138268423627	-0.1865598532414122	3	3
pseudo_2143	0.660279640669321	1.226173431354581	3	3	0.18730878021076403	-0.6303667842497355	3	3
pseudo_2144	0.931396151277268	0.49626315673674837	2	2	0.0809417364187101	2.383920256360498	2	2
pseudo_2145	0.25497368356893624	1.9754842133527681	4	4	0.008434607064166046	-9.86074924694178	4	4
pseudo_2146	0.7706979938675931	2.2315540365475783	4	4	0.2159610133995329	-1.5237046591026229	4	4
pseudo_2147	0.5366505267314757	3.7639927374571704	3	3	0.9137661536782785	-2.609033381502148	3	3
pseudo_2148	0.12495586047038033	7.8856400594328795	4	4	0.5861459871843508	-3.753623543158156	4	4
pseudo_2149	0.5535786766025621	5.783020133171958	3	3	0.4484356587967735	0.6187585303897557	3	3
pseudo_215	0.9342576676788042	5.8914752556579755	4	4	0.4578427237860069	0.8218702639199708	4	4
pseudo_2150	0.6695343327503589	5.44585011595733	3	3	0.21892079849466628	1.1264764402346696	3	3
pseudo_2151	0.4780716120554118	2.518835256951469	4	4	0.9430071978028474	-5.269006006689721	4	4
pseudo_2152	0.043458464399462285	-1.7303958382230107	3	3	0.7356585830928153	0.336644479504504	3	3
pseudo_2153	0.35841980086087233	-0.8601293811901609	4	4	0.34702363392464297	-2.1062474482887334	4	4
pseudo_2154	0.7623009813579934	2.843895479616758	4	4	0.5343236655601391	-1.9205611765791513	4	4
pseudo_2155	0.0471176373417234	10.331065381292907	4	4	0.18506230383029565	1.8503966224026671	4	4
pseudo_2156	0.061419138399932995	10.964461013193194	2	2	0.4860945394522699	0.6520159155855076	2	2
pseudo_2157	0.03610737083621059	-1.7777273331020513	3	3	0.9949175392366759	-2.5824195459697723	3	3
pseudo_2158	0.9563109281246511	4.074651281780613	2	2	0.39362693971918994	-4.636795786495342	2	2
pseudo_2159	0.20041799593449694	1.529622062276437	3	3	0.944138268423627	-2.6215341873945532	3	3
pseudo_216	0.487478140751221	-0.7100135230275691	3	3	0.04617408825753285	1.756159948359964	3	3
pseudo_2160	0.14464207381811042	7.0672942854657075	3	3	0.6148046294909981	-4.930647013530131	3	3
pseudo_2161	0.42984938684271046	1.8745192863374023	5	5	0.8025299521917185	-7.293387982034434	5	5
pseudo_2162	0.11963744779481916	7.332837554724919	4	4	0.002628778190196361	3.024991393918105	4	4
pseudo_2163	0.15178909470267166	7.101595920100258	3	3	0.3297565600982677	-5.6402265195476025	3	3
pseudo_2164	0.505904365240037	-0.7565558371543961	2	2	0.6611911529230974	-4.086312303031237	2	2
pseudo_2165	0.41121758381309437	-0.9569310204440757	2	2	0.3396784685064034	-8.363210908420871	2	2
pseudo_2166	0.978063798261942	3.106877935814126	4	4	0.700273950534364	-5.629832260389674	4	4
pseudo_2167	0.28169345195627227	-0.9992629009269353	3	3	0.833504727857697	-5.077024766883928	3	3
pseudo_2168	0.42926620136317595	-0.6849769657040579	2	2	0.256458116459342	1.4253926310278116	2	2
pseudo_2169	0.7949556743019461	5.898617110421608	5	5	0.7573860242219841	-3.755812538220567	5	5
pseudo_217	0.18730911569494924	-0.8522211931621152	3	3	0.7260775723278972	-1.883130822047083	3	3
pseudo_2170	0.0767051693155534	9.530098035974326	5	5	0.6625436149067292	-1.4622246804680394	5	5
pseudo_2171	0.0755323252823372	-1.5033191819457066	3	3	0.23861998149191832	-6.093134156911877	3	3
pseudo_2172	0.18716310867839026	10.554776170338904	5	5	0.7351102165833914	-5.462605716499719	5	5
pseudo_2173	0.26427042326917094	7.741904902833163	4	4	0.1511976416283848	1.9225665379867145	4	4
pseudo_2174	0.1282276297248383	-2.2310173437893486	1	1	0.7984357054175515	0.43926002174157097	1	1
pseudo_2175	0.5268131708862551	-1.1878412025875669	1	1	0.1651699546587052	2.2929719336839156	1	1
pseudo_2176	0.9750809775970173	5.175690722851328	6	6	0.9821992678532382	-6.162731304600277	6	6
pseudo_2177			0	0			0	0
pseudo_2178	0.33573587443236674	5.036954207471461	2	2	0.8817917447372052	-3.7091144935404508	2	2
pseudo_2179	0.4333307045735425	3.38948219517121	3	3	0.4333303547498636	-1.5229320211741404	3	3
pseudo_218	0.6328303860434424	3.574992423126883	3	3	0.8734726407958983	-2.1749486010631727	3	3
pseudo_2180	0.600030558209957	4.644534662769803	2	2	0.5784420278265521	-4.36241713304698	2	2
pseudo_2181	0.5621397459324885	2.1201909833234414	3	3	0.2991285610794532	-6.1137246613799645	3	3
pseudo_2182	0.5677868989864119	5.162147400287549	2	2	0.3126951976325886	-8.34908068772075	2	2
pseudo_2183	0.3414135396140514	4.550536356206558	4	4	0.6962042642088917	-3.8030499727140303	4	4
pseudo_2184	0.0892662404159774	-1.7546271264660003	4	4	0.8387646162874927	-2.8760554204024675	4	4
pseudo_2185	0.038430211941318	-1.7506300199417815	3	3	0.8734726407958983	-2.2946505658928587	3	3
pseudo_2186	0.9956122289303828	0.6846456790772658	4	4	0.09348722613474937	-0.28931704726635266	4	4
pseudo_2187	0.21190756234024455	1.7933306282201933	4	4	0.9868372077283507	-3.1460786801919975	4	4
pseudo_2188	0.6782959887179232	-0.43269709877710216	2	2	0.8448797482194375	0.2548273587449985	2	2
pseudo_2189	0.6668741783389699	-0.5932268866830706	2	2	0.0809417364187101	1.9455524877945067	2	2
pseudo_219	0.32347426508380983	1.4742576720761373	3	3	0.6602793984849139	-2.0900797657646275	3	3
pseudo_2190	0.018864695854035034	10.644148262476053	4	4	0.3879241135834779	-1.251508087320904	4	4
pseudo_2191	0.7277333283105119	5.8185882155674875	5	5	0.18390546240184857	-1.2388864618830182	5	5
pseudo_2192	0.24590683899642274	-1.1059703333488713	4	4	0.3249324271367361	1.0577617757974045	4	4
pseudo_2193	0.6510766250779694	-0.3775248960713882	3	3	0.6695340962844726	-2.9863223613643624	3	3
pseudo_2194	0.7573989730679858	9.223818186620608	7	7	0.5072652826329639	-1.8525202582750049	7	7
pseudo_2195	0.05051498621495768	7.846709474856582	3	3	0.9542825883238296	-4.7012278677845645	3	3
pseudo_2196	0.8935851452839595	-0.1021539953503711	3	3	0.7549431055524083	-4.959134748959255	3	3
pseudo_2197	0.35269277636817786	2.0041182127954875	4	4	0.20396519261579682	-6.585246635294387	4	4
pseudo_2198	0.33611808391391906	1.7488133227298814	3	3	0.944138268423627	-2.7124316784695766	3	3
pseudo_2199	0.47127499331066824	2.655453648126974	4	4	0.737280732798394	-5.4219852402040045	4	4
pseudo_22	0.6058777293488364	6.0301351206920915	3	3	0.4112332977845511	0.7154959941832688	3	3
pseudo_220	0.47127499331066824	9.625692811647717	4	4	0.8646343073767568	-2.512638458146539	4	4
pseudo_2200	0.4484360039565284	-0.596976722077286	3	3	0.5241266221374845	-5.506786643490063	3	3
pseudo_2201	0.5117561233281838	-0.6463871916572028	3	3	0.4955007436709008	-1.891960735456079	3	3
pseudo_2202	0.1592019253125445	-0.6886861082394091	3	3	0.08430065267914744	2.0249232979091034	3	3
pseudo_2203	0.5572263345257428	4.456349507694144	2	2	0.6219757880441257	-2.642393164683739	2	2
