	Diff	Lower	Upper
	Rep1	Rep1	Rep1
	/projects/health_sciences/bms/biochemistry/hughes_lab/AlixGibson/Final_ScreenProcessing/ScreenProcessing/R2/step1/output/count_files/21062D-07-04_S105_L006_R2_001_CRISPRi_v2_human.trim_1_39_reverse.fa_h1_top5_Diff20.counts	/projects/health_sciences/bms/biochemistry/hughes_lab/AlixGibson/Final_ScreenProcessing/ScreenProcessing/R2/step1/output/count_files/21062D-07-02_S103_L006_R2_001_CRISPRi_v2_human.trim_1_39_reverse.fa_h1_top5_Diff20.counts	/projects/health_sciences/bms/biochemistry/hughes_lab/AlixGibson/Final_ScreenProcessing/ScreenProcessing/R2/step1/output/count_files/21062D-07-01_S102_L006_R2_001_CRISPRi_v2_human.trim_1_39_reverse.fa_h1_top5_Diff20.counts
sgId			
MAPK13_+_36095584.23-P2	0	0	0
MAPK13_+_36098337.23-P1	5247	5318	5851
MAPK13_+_36098340.23-P1	4266	5	3
MAPK13_+_36098354.23-P1	1562	1	0
MAPK13_+_36098714.23-P1	0	0	0
MAPK13_-_36095589.23-P2	1670	2	2
MAPK13_-_36095915.23-P2	1875	3	3622
MAPK13_-_36095987.23-P2	0	0	0
MAPK13_-_36098350.23-P1	0	0	0
MAPK14_+_35995582.23-P1P2	1426	2	0
MAPK14_+_35995634.23-P1P2	370	5353	2209
MAPK14_+_35995994.23-P1P2	1178	0	1
MAPK14_-_35995588.23-P1P2	3161	5	5780
MAPK14_-_35995742.23-P1P2	0	0	0
MAPK15_+_144798542.23-P1P2	0	0	0
MAPK15_+_144798554.23-P1P2	1436	0	1
MAPK15_-_144798562.23-P1P2	1344	0	1659
MAPK15_-_144798594.23-P1P2	0	0	0
MAPK15_-_144798966.23-P1P2	1189	2	1621
MAPK1_+_22221893.23-P1P2	5926	8835	1543
MAPK1_+_22221900.23-P1P2	1374	5	2
MAPK1_-_22221517.23-P1P2	1613	3	2404
MAPK1_-_22221858.23-P1P2	0	0	0
MAPK1_-_22221879.23-P1P2	4558	1	597
MAPK3_+_30134158.23-P1P2	3578	2	1
MAPK3_+_30134224.23-P1P2	0	0	0
MAPK3_+_30134473.23-P1P2	1609	2	3264
MAPK3_-_30134173.23-P1P2	3818	4	1580
MAPK3_-_30134490.23-P1P2	0	0	0
MAPK4_+_48086657.23-P1P2	2773	520	1599
MAPK4_+_48086820.23-P1P2	2041	2	768
MAPK4_+_48086890.23-P1P2	4046	5515	5036
MAPK4_-_48086502.23-P1P2	2106	5453	1827
MAPK4_-_48086531.23-P1P2	0	0	0
MAPK6_+_52312067.23-P1P2	1975	1	1017
MAPK6_+_52312100.23-P1P2	0	0	0
MAPK6_-_52311450.23-P1P2	0	0	0
MAPK6_-_52311453.23-P1P2	615	4	1344
MAPK6_-_52311462.23-P1P2	0	0	0
MAPK7_+_19281101.23-P1P2	1256	0	0
MAPK7_+_19282166.23-P1P2	1601	1	1
MAPK7_-_19281081.23-P1P2	5331	3	3973
MAPK7_-_19281094.23-P1P2	2358	1	0
MAPK7_-_19281159.23-P1P2	2327	3	1
MAPK8IP1_+_45907239.23-P2	2329	3	2
MAPK8IP1_+_45907688.23-P2	0	0	0
MAPK8IP1_+_45921668.23-P1	2326	4	0
MAPK8IP1_+_45922088.23-P1	5821	7	3068
MAPK8IP1_-_45907276.23-P2	1497	3443	3499
MAPK8IP1_-_45907580.23-P2	0	0	0
MAPK8IP1_-_45907653.23-P2	5282	5420	1613
MAPK8IP1_-_45921715.23-P1	1145	4	2650
MAPK8IP1_-_45922057.23-P1	1560	5	2915
MAPK8IP1_-_45922095.23-P1	2862	3	1876
MAPK8IP2_+_51039278.23-P1P2	1463	1	5178
MAPK8IP2_-_51039250.23-P1P2	1516	2	2946
MAPK8IP2_-_51039253.23-P1P2	0	0	0
MAPK8IP2_-_51039587.23-P1P2	3174	5752	5
MAPK8IP2_-_51039617.23-P1P2	0	0	0
MAPK8IP3_-_1756208.23-P1P2	1522	4440	4
MAPK8IP3_-_1756242.23-P1P2	2866	12775	3614
MAPK8IP3_-_1756275.23-P1P2	3884	2808	1
MAPK8IP3_-_1756368.23-P1P2	0	0	0
MAPK8IP3_-_1756404.23-P1P2	1303	2699	1143
MAPK8_+_49515119.23-P1P2	670	3	2846
MAPK8_+_49515127.23-P1P2	2346	0	1542
MAPK8_-_49514766.23-P1P2	1040	4808	1787
MAPK8_-_49514791.23-P1P2	5489	7760	3379
MAPK8_-_49515026.23-P1P2	0	0	0
MAPK9_+_179718994.23-P1P2	5549	6	962
MAPK9_+_179719015.23-P1P2	0	0	0
MAPK9_+_179719045.23-P1P2	738	4	6880
MAPK9_-_179718613.23-P1P2	2353	3	1756
MAPK9_-_179719011.23-P1P2	3953	4	0
MAPKAP1_+_128412327.23-P2	1309	2	0
MAPKAP1_+_128412632.23-P2	1143	3410	577
MAPKAP1_+_128412671.23-P2	0	0	0
MAPKAP1_+_128412686.23-P2	1717	5516	4
MAPKAP1_+_128469261.23-P1	0	0	0
MAPKAP1_+_128469415.23-P1	669	2	0
MAPKAP1_+_128469461.23-P1	444	5368	0
MAPKAP1_+_128469476.23-P1	1307	0	1571
MAPKAP1_-_128412268.23-P2	0	0	0
MAPKAP1_-_128469133.23-P1	1367	1	3004
MAPKAPK2_+_206858711.23-P1P2	1373	5	2410
MAPKAPK2_-_206858257.23-P1P2	2173	3733	1275
MAPKAPK2_-_206858409.23-P1P2	910	4548	2778
MAPKAPK2_-_206858786.23-P1P2	0	0	0
MAPKAPK2_-_206858800.23-P1P2	998	4	0
MAPKAPK3_+_50654590.23-P1P2	0	0	0
MAPKAPK3_+_50654634.23-P1P2	3159	3420	3
MAPKAPK3_+_50654641.23-P1P2	2479	4859	1876
MAPKAPK3_+_50654647.23-P1P2	5907	1	3180
MAPKAPK3_+_50654665.23-P1P2	0	0	0
MAPKAPK5_+_112280458.23-P1P2	3132	2	1167
MAPKAPK5_-_112280047.23-P1P2	4224	3892	1487
MAPKAPK5_-_112280058.23-P1P2	435	2	3997
MAPKAPK5_-_112280061.23-P1P2	952	4936	2
MAPKAPK5_-_112280444.23-P1P2	0	0	0
MAPKBP1_+_42066684.23-P1P2	1625	10052	7
MAPKBP1_+_42066764.23-P1P2	2392	7551	1
MAPKBP1_+_42067047.23-P1P2	0	0	0
MAPKBP1_-_42066728.23-P1P2	1638	3125	3154
MAPKBP1_-_42066929.23-P1P2	958	0	0
MARCKS_+_114178579.23-P1P2	1402	4960	3
MARCKS_+_114178793.23-P1P2	0	0	0
MARCKS_+_114178796.23-P1P2	1537	2	4159
MARCKS_+_114178858.23-P1P2	0	0	0
MARCKS_-_114178610.23-P1P2	0	0	0
MARK1_+_220701807.23-P1P2	1847	1	892
MARK1_+_220701920.23-P1P2	1445	0	0
MARK1_+_220701924.23-P1P2	1594	0	1
MARK1_+_220702229.23-P1P2	1789	3700	4
MARK1_-_220701952.23-P1P2	881	3	541
MARK2_+_63606628.23-P1	4585	7420	2060
MARK2_+_63656051.23-P2	1799	3146	1693
MARK2_+_63656055.23-P2	0	0	0
MARK2_+_63656113.23-P2	2531	5199	1851
MARK2_+_63656366.23-P2	2748	4	5
MARK2_-_63606604.23-P1	4748	3	4523
MARK2_-_63606618.23-P1	1265	0	1
MARK2_-_63607026.23-P1	3341	3	2013
MARK2_-_63607048.23-P1	3469	3	2
MARK2_-_63656296.23-P2	0	0	0
MARK3_+_103851946.23-P1	2448	3	1386
MARK3_+_103871446.23-P2	1921	3544	5718
MARK3_+_103871459.23-P2	0	0	0
MARK3_+_103871494.23-P2	2077	1	1
MARK3_+_103871511.23-P2	0	0	0
MARK3_-_103851740.23-P1	2794	1	2
MARK3_-_103851762.23-P1	486	5784	4423
MARK3_-_103851778.23-P1	4568	6	1520
MARK3_-_103851786.23-P1	1506	1	1860
MARK3_-_103871548.23-P2	0	0	0
MARK4_+_45754564.23-P1P2	5529	8125	5562
MARK4_+_45754924.23-P1P2	1411	2	1
MARK4_+_45754957.23-P1P2	2103	2	3
MARK4_+_45754981.23-P1P2	2270	2	3129
MARK4_+_45755019.23-P1P2	1540	5079	2168
MASP2_+_11107250.23-P1P2	1743	0	1741
MASP2_+_11107254.23-P1P2	0	0	0
MASP2_+_11107258.23-P1P2	1877	4	0
MASP2_+_11107300.23-P1P2	1236	3524	3
MASP2_-_11107265.23-P1P2	0	0	0
MAST1_+_12944770.23-P2	786	6	9506
MAST1_+_12944776.23-P2	0	0	0
MAST1_+_12944779.23-P2	3145	2866	540
MAST1_+_12945172.23-P2	1311	1	3760
MAST1_+_12945186.23-P2	3956	944	700
MAST1_+_12949344.23-P1	0	0	0
MAST1_+_12949376.23-P1	1825	3340	1626
MAST1_+_12949519.23-P1	4260	3	1652
MAST1_+_12949693.23-P1	3855	4927	3218
MAST1_+_12949712.23-P1	2940	3	12
MAST2_+_46269318.23-P1P2	3187	8137	4675
MAST2_-_46269291.23-P1P2	3634	2649	1678
MAST2_-_46269333.23-P1P2	2604	1	1
MAST2_-_46269336.23-P1P2	3433	2252	6
MAST2_-_46269769.23-P1P2	0	0	0
MAST3_+_18208647.23-P1P2	5922	864	3249
MAST3_+_18209026.23-P1P2	0	0	0
MAST3_-_18208625.23-P1P2	1418	2	2670
MAST3_-_18208658.23-P1P2	2284	4609	3
MAST3_-_18208662.23-P1P2	5745	4	3
MAST4_+_65892185.23-ENST00000403625.2,ENST00000404260.3	0	0	0
MAST4_+_65892577.23-ENST00000403625.2,ENST00000404260.3	1546	1	1
MAST4_+_65892684.23-ENST00000403625.2,ENST00000404260.3	1833	1814	2
MAST4_-_65892199.23-ENST00000403625.2,ENST00000404260.3	1222	2	1022
MAST4_-_65892226.23-ENST00000403625.2,ENST00000404260.3	2559	1	1971
MASTL_+_27444335.23-P1P2	1536	3433	1008
MASTL_-_27444305.23-P1P2	0	0	0
MASTL_-_27444315.23-P1P2	0	0	0
MASTL_-_27444320.23-P1P2	0	0	0
MASTL_-_27444413.23-P1P2	0	0	0
MAT1A_+_82049318.23-P1P2	0	0	0
MAT1A_+_82049410.23-P1P2	0	0	0
MAT1A_-_82049347.23-P1P2	2925	3	1
MAT1A_-_82049366.23-P1P2	0	0	0
MAT1A_-_82049387.23-P1P2	0	0	0
MAT2A_+_85766276.23-P1P2	0	0	0
MAT2A_+_85766280.23-P1P2	1506	2106	1663
MAT2A_+_85766302.23-P1P2	1703	5260	5
MAT2A_+_85766367.23-P1P2	1341	0	1
MAT2A_+_85766721.23-P1P2	0	0	0
MATK_+_3785894.23-P1P2	857	1769	1394
MATK_+_3786153.23-P1P2	3841	3063	2213
MATK_+_3786205.23-P1P2	317	0	1609
MATK_-_3785860.23-P1P2	0	0	0
MATK_-_3786253.23-P1P2	3899	3	4837
MBL2_+_54530976.23-P1P2	1232	1	2
MBL2_+_54531349.23-P1P2	0	0	0
MBL2_+_54531352.23-P1P2	0	0	0
MBL2_-_54531299.23-P1P2	3445	1495	2
MBL2_-_54531362.23-P1P2	2704	1	28
MB_+_36012953.23-P1P2	0	0	0
MB_-_36012912.23-P1P2	0	0	0
MB_-_36013180.23-P1P2	0	0	0
MB_-_36013357.23-P1P2	569	1	1729
MB_-_36013372.23-P1P2	0	0	0
MC2R_+_13915038.23-P1P2	2255	1078	3298
MC2R_+_13915064.23-P1P2	1494	4692	1737
MC2R_+_13915087.23-P1P2	0	0	0
MC2R_-_13915128.23-P1P2	0	0	0
MC2R_-_13915463.23-P1P2	0	0	0
MCCC1_+_182817256.23-P1P2	2206	2	2748
MCCC1_+_182817292.23-P1P2	0	0	0
MCCC1_+_182817298.23-P1P2	4203	7	1903
MCCC1_+_182817301.23-P1P2	0	0	0
MCCC1_-_182817269.23-P1P2	1137	0	0
MCCC2_+_70883215.23-P1P2	734	2704	4635
MCCC2_+_70883259.23-P1P2	0	0	0
MCCC2_+_70883650.23-P1P2	1463	4	2435
MCCC2_-_70883196.23-P1P2	2867	2	1106
MCCC2_-_70883385.23-P1P2	0	0	0
MCFD2_+_47142860.23-P1	5301	1	5
MCFD2_+_47142889.23-P1	406	1228	0
MCFD2_+_47142972.23-P1	3799	3	1
MCFD2_+_47168832.23-P2	0	0	0
MCFD2_-_47142505.23-P1	797	1	1
MCFD2_-_47142680.23-P1	0	0	0
MCFD2_-_47168422.23-P2	188	5619	942
MCFD2_-_47168823.23-P2	0	0	0
MCFD2_-_47168874.23-P2	948	0	1
MCFD2_-_47168880.23-P2	0	0	0
ME2_+_48405483.23-P1P2	0	0	0
ME2_+_48405494.23-P1P2	0	0	0
ME2_+_48405509.23-P1P2	4305	4	1
ME2_-_48405558.23-P1P2	1330	1	1795
ME2_-_48405886.23-P1P2	0	0	0
ME3_+_86383140.23-P1P2	0	0	0
ME3_+_86383360.23-P1P2	1044	4371	1986
ME3_-_86382994.23-P1P2	3865	1	3937
ME3_-_86383003.23-P1P2	1964	1334	0
ME3_-_86383407.23-P1P2	0	0	0
MED1_+_37607247.23-P1P2	0	0	0
MED1_+_37607423.23-P1P2	0	0	0
MED1_-_37607464.23-P1P2	640	0	1
MED1_-_37607477.23-P1P2	0	0	0
MED1_-_37607487.23-P1P2	0	0	0
MELK_+_36572924.23-P1P2	0	0	0
MELK_+_36572933.23-P1P2	1787	2869	2
MELK_+_36572955.23-P1P2	3154	0	2
MELK_+_36572996.23-P1P2	1816	1724	1257
MELK_-_36572919.23-P1P2	0	0	0
MERTK_+_112656178.23-P1P2	4364	4	0
MERTK_+_112656181.23-P1P2	0	0	0
MERTK_+_112656639.23-P1P2	215	0	1
MERTK_-_112656217.23-P1P2	1960	2445	3401
MERTK_-_112656461.23-P1P2	1460	2	3417
METAP1_+_99916870.23-P1P2	0	0	0
METAP1_+_99917305.23-P1P2	4139	8	2697
METAP1_-_99916925.23-P1P2	1116	1	1
METAP1_-_99916941.23-P1P2	1286	3209	0
METAP1_-_99917396.23-P1P2	2053	1456	3
METAP2_+_95868341.23-P1P2	0	0	0
METAP2_-_95867958.23-P1P2	0	0	0
METAP2_-_95867961.23-P1P2	0	0	0
METAP2_-_95868001.23-P1P2	0	0	0
METAP2_-_95868024.23-P1P2	0	0	0
MET_+_116312278.23-P1P2	0	0	0
MET_-_116312458.23-P1P2	0	0	0
MET_-_116312513.23-P1P2	0	0	0
MET_-_116312516.23-P1P2	3853	5579	1565
MET_-_116312812.23-P1P2	0	0	0
MGAM_+_141695687.23-P1P2	1105	0	0
MGAM_+_141695743.23-P1P2	4057	5500	3928
MGAM_+_141696072.23-P1P2	0	0	0
MGAM_-_141695722.23-P1P2	1468	3785	4
MGAM_-_141695730.23-P1P2	4496	4	4829
MGAT1_+_180229772.23-P1	1641	2689	2
MGAT1_+_180229780.23-P1	2356	2	3932
MGAT1_+_180229792.23-P1	0	0	0
MGAT1_+_180230842.23-P2	3124	0	2
MGAT1_-_180229395.23-P1	3155	6	1478
MGAT1_-_180229581.23-P1	0	0	0
MGAT1_-_180230445.23-P2	1296	3	3161
MGAT1_-_180230817.23-P2	1473	0	0
MGAT1_-_180230834.23-P2	0	0	0
MGAT1_-_180230838.23-P2	0	0	0
MGST1_+_16500628.23-P1P2	4972	1	3
MGST1_+_16500631.23-P1P2	1565	5232	7090
MGST1_+_16500637.23-P1P2	6697	9	3865
MGST1_-_16500605.23-P1P2	163	1266	3497
MGST1_-_16500686.23-P1P2	1377	0	986
MGST2_+_140587008.23-P1P2	0	0	0
MGST2_+_140587025.23-P1P2	3571	5	1608
MGST2_+_140587342.23-P1P2	1170	0	1537
MGST2_+_140587387.23-P1P2	0	0	0
MGST2_-_140587238.23-P1P2	1173	0	0
MGST3_+_165600134.23-P1P2	4088	5178	5533
MGST3_+_165600864.23-P1P2	0	0	0
MGST3_+_165600872.23-P1P2	0	0	0
MGST3_+_165600896.23-P1P2	4083	3684	1625
MGST3_-_165600861.23-P1P2	5354	3	732
MINK1_+_4736779.23-P1P2	1461	6110	5
MINK1_+_4736865.23-P1P2	0	0	0
MINK1_+_4737064.23-P1P2	0	0	0
MINK1_-_4736680.23-P1P2	0	0	0
MINK1_-_4736718.23-P1P2	1605	5829	1718
MINPP1_+_89264602.23-P1P2	0	0	0
MINPP1_+_89264692.23-P1P2	0	0	0
MINPP1_+_89264695.23-P1P2	0	0	0
MINPP1_+_89264698.23-P1P2	2749	0	1810
MINPP1_+_89265043.23-P1P2	2019	9225	31
MKNK1_+_47069708.23-P1	1377	4	1508
MKNK1_+_47069868.23-P1	1073	1	1710
MKNK1_+_47069893.23-P1	1277	0	3003
MKNK1_+_47069897.23-P1	2402	3	1473
MKNK1_+_47082286.23-P2	1342	5078	3
MKNK1_+_47082452.23-P2	0	0	0
MKNK1_+_47082506.23-P2	606	8971	4
MKNK1_+_47082514.23-P2	3423	3	3512
MKNK1_-_47069690.23-P1	1677	1	1
MKNK1_-_47082123.23-P2	0	0	0
MKNK2_+_2041978.23-P2	1208	0	0
MKNK2_+_2042002.23-P2	5494	2	2757
MKNK2_+_2051133.23-P1	1369	2	835
MKNK2_+_2051207.23-P1	1504	1	0
MKNK2_+_2051224.23-P1	2839	8865	8
MKNK2_+_2051227.23-P1	2412	9837	3632
MKNK2_-_2041617.23-P2	5322	5	3
MKNK2_-_2041671.23-P2	0	0	0
MKNK2_-_2042010.23-P2	0	0	0
MKNK2_-_2051055.23-P1	0	0	0
MLKL_+_74734415.23-P1P2	0	0	0
MLKL_+_74734719.23-P1P2	2394	1	0
MLKL_+_74734747.23-P1P2	0	0	0
MLKL_+_74734780.23-P1P2	0	0	0
MLKL_-_74734733.23-P1P2	1737	3	2859
MMAA_+_146540893.23-P1P2	3026	2618	2
MMAA_-_146540515.23-P1P2	4384	1466	2
MMAA_-_146540518.23-P1P2	0	0	0
MMAA_-_146540569.23-P1P2	0	0	0
MMAA_-_146540596.23-P1P2	3108	4	5076
MMAB_+_110010915.23-P1P2	3011	1	3
MMAB_+_110010982.23-P1P2	0	0	0
MMAB_+_110011271.23-P1P2	1633	1	1
MMAB_-_110011077.23-P1P2	2284	2	1579
MMAB_-_110011243.23-P1P2	2708	4	1286
MMACHC_+_45966055.23-P1P2	0	0	0
MMACHC_+_45966075.23-P1P2	0	0	0
MMACHC_-_45966007.23-P1P2	1501	3	1564
MMACHC_-_45966210.23-P1P2	0	0	0
MMACHC_-_45966249.23-P1P2	0	0	0
MME_+_154797717.23-P1P2	1398	2724	2695
MME_-_154797687.23-P1P2	2411	9770	9
MME_-_154797897.23-P1P2	1342	1655	2
MME_-_154798029.23-P1P2	1235	1	0
MME_-_154798084.23-P1P2	3623	2449	2138
MMP10_+_102650935.23-P1P2	0	0	0
MMP10_+_102651203.23-P1P2	3118	2	1080
MMP10_+_102651366.23-P1P2	0	0	0
MMP10_-_102651272.23-P1P2	0	0	0
MMP10_-_102651285.23-P1P2	1251	2	1
MMP11_+_24115046.23-P1P2	3831	3650	4453
MMP11_-_24115012.23-P1P2	0	0	0
MMP11_-_24115015.23-P1P2	0	0	0
MMP11_-_24115499.23-P1P2	0	0	0
MMP11_-_24115540.23-P1P2	7116	3808	1773
MMP12_+_102745314.23-P1P2	0	0	0
MMP12_+_102745435.23-P1P2	371	0	0
MMP12_+_102745705.23-P1P2	0	0	0
MMP12_+_102745714.23-P1P2	1508	8438	5
MMP12_-_102745615.23-P1P2	1530	2	1
MMP13_+_102825968.23-P1P2	1274	0	0
MMP13_+_102826448.23-P1P2	0	0	0
MMP13_-_102826216.23-P1P2	0	0	0
MMP13_-_102826407.23-P1P2	0	0	0
MMP13_-_102826411.23-P1P2	3495	5824	1540
MMP16_+_89339468.23-P1P2	0	0	0
MMP16_+_89339656.23-P1P2	0	0	0
MMP16_+_89339686.23-P1P2	2995	3	1664
MMP16_-_89339699.23-P1P2	129	3	1645
MMP16_-_89339702.23-P1P2	2001	0	0
MMP17_+_132313414.23-P1P2	414	5064	6
MMP17_-_132312997.23-P1P2	0	0	0
MMP17_-_132313198.23-P1P2	1702	1	1790
MMP17_-_132313401.23-P1P2	0	0	0
MMP17_-_132313404.23-P1P2	986	2	1
MMP19_+_56236657.23-P1P2	0	0	0
MMP19_+_56236733.23-P1P2	0	0	0
MMP19_-_56236239.23-P1P2	1415	1	1683
MMP19_-_56236324.23-P1P2	2682	1	2033
MMP19_-_56236640.23-P1P2	1476	2	104
MMP1_+_102668518.23-P1P2	0	0	0
MMP1_+_102668868.23-P1P2	1792	5658	1874
MMP1_+_102668884.23-P1P2	1257	1	4178
MMP1_-_102668827.23-P1P2	0	0	0
MMP1_-_102668900.23-P1P2	0	0	0
MMP20_+_102495608.23-ENST00000260228.2	1665	2	1726
MMP20_+_102496043.23-ENST00000260228.2	1620	5898	1864
MMP20_-_102495976.23-ENST00000260228.2	3429	3	2
MMP20_-_102495982.23-ENST00000260228.2	0	0	0
MMP20_-_102496014.23-ENST00000260228.2	0	0	0
MMP21_+_127463906.23-ENST00000368808.3	0	0	0
MMP21_+_127464121.23-ENST00000368808.3	1092	3241	3
MMP21_-_127464306.23-ENST00000368808.3	0	0	0
MMP21_-_127464320.23-ENST00000368808.3	0	0	0
MMP21_-_127464329.23-ENST00000368808.3	1535	2908	3
MMP24_+_33814533.23-P1P2	5949	4791	8
MMP24_+_33814610.23-P1P2	850	0	0
MMP24_+_33814919.23-P1P2	4921	1483	1693
MMP24_-_33814642.23-P1P2	361	6553	1510
MMP24_-_33814898.23-P1P2	0	0	0
MMP25_+_3096630.23-P1P2	0	0	0
MMP25_+_3096797.23-P1P2	1035	3276	0
MMP25_-_3096589.23-P1P2	1036	5187	927
MMP25_-_3096594.23-P1P2	0	0	0
MMP25_-_3097062.23-P1P2	0	0	0
MMP26_+_4788493.23-ENST00000380390.1	0	0	0
MMP26_+_4788522.23-ENST00000380390.1	2371	4	1883
MMP26_+_4788604.23-ENST00000380390.1	0	0	0
MMP26_+_4788747.23-ENST00000380390.1	0	0	0
MMP26_+_5009477.23-ENST00000300762.1	4244	1	3
MMP26_+_5009839.23-ENST00000300762.1	2797	2931	2182
MMP26_-_4788571.23-ENST00000380390.1	0	0	0
MMP26_-_5009434.23-ENST00000300762.1	0	0	0
MMP26_-_5009869.23-ENST00000300762.1	622	1	0
MMP26_-_5009885.23-ENST00000300762.1	0	0	0
MMP27_+_102576008.23-P1P2	1397	0	0
MMP27_+_102576062.23-P1P2	1320	3	0
MMP27_+_102576446.23-P1P2	1510	1	8
MMP27_+_102576467.23-P1P2	1383	0	3
MMP27_-_102576005.23-P1P2	0	0	0
MMP28_+_34122550.23-P1P2	0	0	0
MMP28_+_34122553.23-P1P2	0	0	0
MMP28_+_34122577.23-P1P2	1527	1	3258
MMP28_-_34122159.23-P1P2	1571	2912	210
MMP28_-_34122638.23-P1P2	0	0	0
MMP3_+_102713883.23-P1P2	3076	5392	10
MMP3_+_102714331.23-P1P2	0	0	0
MMP3_+_102714334.23-P1P2	1028	0	941
MMP3_-_102713930.23-P1P2	4504	1290	1930
MMP3_-_102714259.23-P1P2	1201	3	1
MMP7_+_102401009.23-P1P2	0	0	0
MMP7_-_102401119.23-P1P2	2101	1	0
MMP7_-_102401243.23-P1P2	2939	3	3
MMP7_-_102401370.23-P1P2	3405	2644	3545
MMP7_-_102401376.23-P1P2	620	2489	1536
MMP8_+_102595232.23-P1P2	0	0	0
MMP8_+_102595642.23-P1P2	3074	0	142
MMP8_+_102595647.23-P1P2	0	0	0
MMP8_-_102595636.23-P1P2	0	0	0
MMP8_-_102595652.23-P1P2	1214	0	0
MOCOS_+_33767554.23-P1P2	3020	1703	4787
MOCOS_+_33767899.23-P1P2	1224	2818	1671
MOCOS_+_33767931.23-P1P2	0	0	0
MOCOS_-_33767865.23-P1P2	0	0	0
MOCOS_-_33767974.23-P1P2	0	0	0
MOK_+_102771420.23-P1P2	1326	3	0
MOK_+_102771458.23-P1P2	0	0	0
MOK_+_102771461.23-P1P2	0	0	0
MOK_-_102771425.23-P1P2	1478	0	2
MOK_-_102771439.23-P1P2	1659	4878	5
MOS_+_57026051.23-P1P2	0	0	0
MOS_+_57026123.23-P1P2	625	0	1
MOS_+_57026136.23-P1P2	0	0	0
MOS_-_57025709.23-P1P2	0	0	0
MOS_-_57026097.23-P1P2	0	0	0
MPRIP_+_16945765.23-P1P2	2819	4	1869
MPRIP_+_16945768.23-P1P2	1953	3	2
MPRIP_+_16945787.23-P1P2	2304	2	3595
MPRIP_+_16945792.23-P1P2	467	9911	1478
MPRIP_-_16945782.23-P1P2	1345	4565	5
MR1_+_181003519.23-P1P2	0	0	0
MR1_-_181003146.23-P1P2	0	0	0
MR1_-_181003149.23-P1P2	801	3	0
MR1_-_181003158.23-P1P2	0	0	0
MR1_-_181003570.23-P1P2	1582	1691	7
MS4A1_+_60223356.23-P1P2	1156	1	0
MS4A1_+_60223379.23-P1P2	0	0	0
MS4A1_+_60223388.23-P1P2	767	1	1
MS4A1_-_60223423.23-P1P2	4240	1	4707
MS4A1_-_60223562.23-P1P2	0	0	0
MS4A2_+_59856151.23-P1P2	0	0	0
MS4A2_+_59856276.23-P1P2	1700	1	1
MS4A2_-_59856359.23-P1P2	1744	1	0
MS4A2_-_59856581.23-P1P2	1613	1	2174
MS4A2_-_59856606.23-P1P2	1610	0	1
MSRA_+_9911819.23-P1P2	6089	5822	5
MSRA_+_9911857.23-P1P2	1284	11	1695
MSRA_-_9911825.23-P1P2	1440	3	1383
MSRA_-_9912190.23-P1P2	2231	5402	1641
MSRA_-_9912264.23-P1P2	1291	0	2
MST1R_+_49940854.23-P1P2	0	0	0
MST1R_+_49941057.23-P1P2	1630	1	1
MST1R_+_49941068.23-P1P2	1494	1	1188
MST1R_+_49941291.23-P1P2	1721	2947	3227
MST1R_-_49941307.23-P1P2	6064	5	2439
MST4_+_131157354.23-P1P2	3815	2516	2
MST4_+_131157714.23-P1P2	0	0	0
MST4_-_131157387.23-P1P2	1573	2	1288
MST4_-_131157577.23-P1P2	6021	3	424
MST4_-_131157771.23-P1P2	3547	7	7852
MTAP_+_21802673.23-P1P2	2773	1596	1495
MTAP_+_21802676.23-P1P2	1574	2	3971
MTAP_+_21802875.23-P1P2	4290	4727	1917
MTAP_-_21802667.23-P1P2	6210	5479	1910
MTAP_-_21803113.23-P1P2	2696	4	2
MTFMT_+_65321719.23-P1P2	0	0	0
MTFMT_+_65321922.23-P1P2	4306	5	2305
MTFMT_-_65321519.23-P1P2	0	0	0
MTFMT_-_65321712.23-P1P2	0	0	0
MTFMT_-_65321920.23-P1P2	1460	5428	910
MTHFD2_+_74433642.23-P2	1508	3082	1952
MTHFD2_-_74425723.23-P1	5095	0	1495
MTHFD2_-_74425764.23-P1	1071	7125	856
MTHFD2_-_74425771.23-P1	1978	2	4026
MTHFD2_-_74425956.23-P1	4198	1636	380
MTHFD2_-_74426186.23-P1	1618	1	2288
MTHFD2_-_74433554.23-P2	0	0	0
MTHFD2_-_74433575.23-P2	0	0	0
MTHFD2_-_74433613.23-P2	0	0	0
MTHFD2_-_74433617.23-P2	1117	1	2122
MTM1_+_149737106.23-P1P2	799	0	1843
MTM1_+_149737435.23-P1P2	1488	5880	2
MTM1_+_149737484.23-P1P2	0	0	0
MTM1_+_149737489.23-P1P2	0	0	0
MTM1_-_149737096.23-P1P2	1388	3710	4
MTMR10_+_31284093.23-P1P2	3002	7	1594
MTMR10_-_31283432.23-P1P2	0	0	0
MTMR10_-_31283442.23-P1P2	1627	1	887
MTMR10_-_31283789.23-P1P2	0	0	0
MTMR10_-_31283836.23-P1P2	0	0	0
MTMR11_+_149903036.23-P1P2	0	0	0
MTMR11_+_149903204.23-P1P2	735	2493	3
MTMR11_-_149902999.23-P1P2	0	0	0
MTMR11_-_149903008.23-P1P2	6883	9	6606
MTMR11_-_149903289.23-P1P2	2620	3554	3
MTMR12_+_32313043.23-P1P2	0	0	0
MTMR12_-_32312982.23-P1P2	1247	1	3401
